ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
8389836 0 1326 168386 8 20480 0 0 70777
8389802 0 1326 188519 0 1 0 0 -30947
8389749 0 1326 208644 0 28 0 0 -30813
8389701 0 1326 228775 0 103 0 0 -30440
8389798 0 1326 248902 0 226 0 0 -29829
8389908 0 1326 269033 0 395 0 0 -28989
8389700 0 1326 289162 0 612 0 0 -27911
8389708 0 1326 309289 0 875 0 0 -26605
8389705 0 1326 329418 0 1186 0 0 -25060
8389685 0 1326 349547 0 1545 0 0 -23276
8389690 0 1326 369676 16 1936 0 0 -92110
8389690 0 1326 389807 16 2329 0 0 11565
8389700 0 1326 409934 16 2723 0 0 13389
8389711 0 1326 430065 16 3116 0 0 14968
8389718 0 1326 450192 16 3509 0 0 16310
8389743 0 1326 470323 16 3902 0 0 17423
8389748 0 1326 490452 16 4295 0 0 18297
8389774 0 1326 510581 16 4688 0 0 18943
8389794 0 1326 530708 16 5082 0 0 19355
8389808 0 1326 550838 16 5475 0 0 19524
8389834 0 1326 570966 16 5868 0 0 19534
8389846 0 1326 591096 16 6261 0 0 19534
8389873 0 1326 611225 16 6654 0 0 19529
8389896 0 1326 631353 16 7047 0 0 19529
8389913 0 1326 651483 16 7440 0 0 19529
8389930 0 1326 671611 16 7834 0 0 19534
8389941 0 1326 691741 16 8227 0 0 19534
8389949 0 1326 711869 16 8620 0 0 19534
8389962 0 1326 732001 16 9013 0 0 19529
8389955 0 1326 752127 16 9406 0 0 19529
8389960 0 1326 772257 16 9799 0 0 19529
8389949 0 1326 792386 16 10193 0 0 19534
8389936 0 1326 812514 16 10586 0 0 19534
8389909 0 1326 832644 16 10979 0 0 19534
8389894 0 1326 852774 16 11372 0 0 19534
8389876 0 1326 872904 16 11765 0 0 19529
8389846 0 1326 893034 16 12158 0 0 19529
8389837 0 1326 913162 16 12551 0 0 19529
8389802 0 1326 933293 16 12945 0 0 19534
8389786 0 1326 953417 16 13338 0 0 19534
8389760 0 1326 973547 16 13731 0 0 19534
8389727 0 1326 993678 16 14124 0 0 19529
8389707 0 1327 13805 16 14517 0 0 19529
8389697 0 1327 33936 16 14910 0 0 19529
8389679 0 1327 54063 16 15303 0 0 19529
8389683 0 1327 74192 16 15697 0 0 19534
8389681 0 1327 94321 16 16090 0 0 19534
8389684 0 1327 114450 16 16483 0 0 19534
8389699 0 1327 134579 16 16876 0 0 19529
8389724 0 1327 154708 16 17269 0 0 19529
8389737 0 1327 174837 16 17662 0 0 19529
8389772 0 1327 194966 16 18055 0 0 19529
8389794 0 1327 215095 16 18448 0 0 19529
8389808 0 1327 235224 16 18842 0 0 19534
8389848 0 1327 255353 16 19235 0 0 19534
8389866 0 1327 275482 16 19628 0 0 19529
8389894 0 1327 295611 16 20021 0 0 19529
8389914 0 1327 315740 16 20414 0 0 19529
8389924 0 1327 335869 16 20807 0 0 19529
8389950 0 1327 355997 16 21201 0 0 19534
8389958 0 1327 376126 16 21594 0 0 19534
8389958 0 1327 396256 16 21987 0 0 19534
8389957 0 1327 416384 16 22380 0 0 19534
8389948 0 1327 436514 16 22773 0 0 19529
8389940 0 1327 456642 16 23166 0 0 19529
8389914 0 1327 476772 16 23559 0 0 19529
8389906 0 1327 496899 16 23952 0 0 19529
8389886 0 1327 517029 16 24346 0 0 19534
8389849 0 1327 537159 16 24739 0 0 19534
8389821 0 1327 557287 16 25132 0 0 19529
8389797 0 1327 577417 16 25525 0 0 19529
8389780 0 1327 597545 16 25918 0 0 19529
8389752 0 1327 617675 16 26311 0 0 19529
8389735 0 1327 637803 16 26705 0 0 19534
8389713 0 1327 657935 16 27098 0 0 19534
8389699 0 1327 678064 16 27491 0 0 19534
8389690 0 1327 698192 16 27884 0 0 19534
8389683 0 1327 718322 16 28277 0 0 19529
8389683 0 1327 738448 16 28670 0 0 19529
8389685 0 1327 758578 16 29063 0 0 19529
8389705 0 1327 778710 16 29456 0 0 19529
8389715 0 1327 798835 16 29850 0 0 19534
8389730 0 1327 818966 16 30243 0 0 19534
8389742 0 1327 839097 16 30636 0 0 19529
8389764 0 1327 859222 16 31029 0 0 19529
8389791 0 1327 879353 16 31422 0 0 19529
8389817 0 1327 899480 16 31815 0 0 19529
8389848 0 1327 919611 16 32209 0 0 19534
8389879 0 1327 939738 16 32602 0 0 19534
8389895 0 1327 959869 16 32995 0 0 19534
8389917 0 1327 979998 16 33388 0 0 19534
8389932 0 1328 125 16 33781 0 0 19529
8389945 0 1328 20256 16 34174 0 0 19529
8389957 0 1328 40383 16 34567 0 0 19529
8389959 0 1328 60514 16 34961 0 0 19534
8389955 0 1328 80643 16 35354 0 0 19534
8389948 0 1328 100770 16 35747 0 0 19534
8389945 0 1328 120901 16 36140 0 0 19529
8389928 0 1328 141030 16 36533 0 0 19529
8389916 0 1328 161157 16 36926 0 0 19529
8389903 0 1328 181287 16 37319 0 0 19529
8389872 0 1328 201415 16 37713 0 0 19534
8389851 0 1328 221545 16 38106 0 0 19534
8389825 0 1328 241673 16 38499 0 0 19534
8389796 0 1328 261803 16 38892 0 0 19529
8389769 0 1328 281931 16 39285 0 0 19529
8389742 0 1328 302061 16 39678 0 0 19529
8389725 0 1328 322189 16 40071 0 0 19529
8389713 0 1328 342319 16 40465 0 0 19534
8389696 0 1328 362448 16 40858 0 0 19534
8389695 0 1328 382576 16 41251 0 0 19534
8389684 0 1328 402706 16 41644 0 0 19529
8389685 0 1328 422834 16 42037 0 0 19529
8389693 0 1328 442964 16 42430 0 0 19529
8389707 0 1328 463092 16 42824 0 0 19534
8389712 0 1328 483224 16 43217 0 0 19534
8389736 0 1328 503352 16 43610 0 0 19534
8389762 0 1328 523482 16 44003 0 0 19534
8389777 0 1328 543608 16 44396 0 0 19529
8389815 0 1328 563740 16 44789 0 0 19529
8389837 0 1328 583869 16 45182 0 0 19529
8389860 0 1328 603996 16 45576 0 0 19534
8389893 0 1328 624127 16 45969 0 0 19534
8389908 0 1328 644256 16 46362 0 0 19534
8389926 0 1328 664383 16 46755 0 0 19529
8389935 0 1328 684512 16 47148 0 0 19529
8389945 0 1328 704641 16 47541 0 0 19529
8389957 0 1328 724770 16 47934 0 0 19529
8389958 0 1328 744899 16 48327 0 0 19529
8389958 0 1328 765028 16 48721 0 0 19534
8389952 0 1328 785157 16 49114 0 0 19534
8389943 0 1328 805286 16 49507 0 0 19529
8389926 0 1328 825415 16 49900 0 0 19529
8389912 0 1328 845544 16 50293 0 0 19529
8389895 0 1328 865671 16 50686 0 0 19529
8389861 0 1328 885802 16 51079 0 0 19529
8389844 0 1328 905931 16 51473 0 0 19534
8389804 0 1328 926060 16 51866 0 0 19534
8389785 0 1328 946189 16 52259 0 0 19534
8389753 0 1328 966318 16 52652 0 0 19529
8389726 0 1328 986447 16 53045 0 0 19529
8389712 0 1329 6575 16 53438 0 0 19529
8389701 0 1329 26705 16 53831 0 0 19529
8389691 0 1329 46833 16 54225 0 0 19534
8389690 0 1329 66963 16 54618 0 0 19534
8389691 0 1329 87092 16 55011 0 0 19534
8389694 0 1329 107220 16 55404 0 0 19529
8389708 0 1329 127350 16 55797 0 0 19529
8389730 0 1329 147478 16 56190 0 0 19529
8389749 0 1329 167608 16 56584 0 0 19534
8389775 0 1329 187736 16 56977 0 0 19534
8389791 0 1329 207866 16 57370 0 0 19534
8389813 0 1329 227994 16 57763 0 0 19534
8389848 0 1329 248123 16 58156 0 0 19529
8389863 0 1329 268252 16 58549 0 0 19529
8389889 0 1329 288384 16 58942 0 0 19529
8389903 0 1329 308514 16 59336 0 0 19534
8389920 0 1329 328641 16 59729 0 0 19534
8389938 0 1329 348769 16 60122 0 0 19534
8389948 0 1329 368899 16 60515 0 0 19529
8389955 0 1329 389028 16 60908 0 0 19529
8389962 0 1329 409155 16 61301 0 0 19529
8389957 0 1329 429288 16 61694 0 0 19529
8389949 0 1329 449413 16 62088 0 0 19534
8389945 0 1329 469544 16 62481 0 0 19534
8389923 0 1329 489671 16 62874 0 0 19534
8389898 0 1329 509802 16 63267 0 0 19529
8389882 0 1329 529929 16 63660 0 0 19529
8389864 0 1329 550060 16 64053 0 0 19529
8389832 0 1329 570187 16 64446 0 0 19529
8389821 0 1329 590318 16 64840 0 0 19534
8389788 0 1329 610445 16 65233 0 0 19534
8389768 0 1329 630576 16 65626 0 0 19534
8389746 0 1329 650705 16 66019 0 0 19529
8389724 0 1329 670832 16 66412 0 0 19529
8389712 0 1329 690961 16 66805 0 0 19529
8389698 0 1329 711090 16 67198 0 0 19529
8389688 0 1329 731221 16 67592 0 0 19534
8389685 0 1329 751350 16 67985 0 0 19534
8389691 0 1329 771477 16 68378 0 0 19534
8389692 0 1329 791606 16 68771 0 0 19529
8389699 0 1329 811736 16 69164 0 0 19529
8389716 0 1329 831865 16 69557 0 0 19529
8389726 0 1329 851993 16 69950 0 0 19529
8389747 0 1329 872122 16 70344 0 0 19534
8389774 0 1329 892252 16 70737 0 0 19534
8389805 0 1329 912381 16 71130 0 0 19534
8389844 0 1329 932509 16 71523 0 0 19529
8389851 0 1329 952638 16 71916 0 0 19529
8389881 0 1329 972768 16 72309 0 0 19529
8389905 0 1329 992897 16 72702 0 0 19529
8389916 0 1330 13025 16 73096 0 0 19534
8389936 0 1330 33154 16 73489 0 0 19534
8389949 0 1330 53284 16 73882 0 0 19534
8389958 0 1330 73413 16 74275 0 0 19529
8389953 0 1330 93545 16 74668 0 0 19529
8389951 0 1330 113672 16 75061 0 0 19529
8389946 0 1330 133802 16 75455 0 0 19534
8389934 0 1330 153929 16 75848 0 0 19534
8389917 0 1330 174062 16 76241 0 0 19534
8389888 0 1330 194186 16 76634 0 0 19534
8389866 0 1330 214318 16 77027 0 0 19529
8389840 0 1330 234449 16 77420 0 0 19529
8389812 0 1330 254574 16 77813 0 0 19529
8389783 0 1330 274705 16 78207 0 0 19534
8389759 0 1330 294832 16 78600 0 0 19534
8389738 0 1330 314961 16 78993 0 0 19534
8389723 0 1330 335090 16 79386 0 0 19529
8389704 0 1330 355219 16 79779 0 0 19529
8389699 0 1330 375348 16 80172 0 0 19529
8389692 0 1330 395475 16 80565 0 0 19529
8389698 0 1330 415606 16 80958 0 0 19529
8389700 0 1330 435735 16 81352 0 0 19534
8389716 0 1330 455864 16 81745 0 0 19534
8389725 0 1330 475993 16 82138 0 0 19529
8389750 0 1330 496122 16 82531 0 0 19529
8389767 0 1330 516251 16 82924 0 0 19529
8389783 0 1330 536380 16 83317 0 0 19529
8389819 0 1330 556509 16 83710 0 0 19529
8389841 0 1330 576638 16 84104 0 0 19534
8389872 0 1330 596767 16 84497 0 0 19534
8389897 0 1330 616894 16 84890 0 0 19534
8389912 0 1330 637024 16 85283 0 0 19529
8389927 0 1330 657154 16 85676 0 0 19529
8389942 0 1330 677283 16 86069 0 0 19529
8389951 0 1330 697412 16 86463 0 0 19534
8389960 0 1330 717540 16 86856 0 0 19534
8389959 0 1330 737669 16 87249 0 0 19534
8389959 0 1330 757799 16 87642 0 0 19534
8389945 0 1330 777928 16 88035 0 0 19529
8389936 0 1330 798057 16 88428 0 0 19529
8389917 0 1330 818185 16 88822 0 0 19534
8389896 0 1330 838315 16 89215 0 0 19534
8389872 0 1330 858444 16 89608 0 0 19534
8389843 0 1330 878572 16 90001 0 0 19534
8389831 0 1330 898701 16 90394 0 0 19529
8389798 0 1330 918833 16 90787 0 0 19529
8389772 0 1330 938963 16 91180 0 0 19529
8389746 0 1330 959092 16 91573 0 0 19529
8389726 0 1330 979217 16 91967 0 0 19534
8389712 0 1330 999346 16 92360 0 0 19534
8389705 0 1331 19479 16 92753 0 0 19529
8389694 0 1331 39604 16 93146 0 0 19529
8389694 0 1331 59733 16 93539 0 0 19529
8389697 0 1331 79866 16 93932 0 0 19529
8389700 0 1331 99993 16 94325 0 0 19529
8389709 0 1331 120120 16 94719 0 0 19534
8389732 0 1331 140249 16 95112 0 0 19534
8389748 0 1331 160378 16 95505 0 0 19534
8389772 0 1331 180509 16 95898 0 0 19529
8389797 0 1331 200638 16 96291 0 0 19529
8389814 0 1331 220765 16 96684 0 0 19529
8389849 0 1331 240894 16 97077 0 0 19529
8389880 0 1331 261025 16 97471 0 0 19534
8389894 0 1331 281154 16 97864 0 0 19534
8389906 0 1331 301281 16 98257 0 0 19534
