ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
8433837 8510080 2210 835642 8 34640 0 0 27592708
8433206 8509427 2210 855771 0 -9999999 0 0 -22258944
8429744 8507777 2210 875900 0 -9999972 0 0 -22258810
8426649 8507470 2210 896028 0 -9999896 0 0 -22258432
8427593 8507371 2210 916154 0 -9999774 0 0 -22257826
8429189 8507476 2210 936286 0 -9999604 0 0 -22256982
8431128 8508212 2210 956412 0 -9999387 0 0 -22255904
8431814 8515196 2210 976541 0 -9999123 0 0 -22254592
8414167 8525166 2210 996671 0 -9998812 0 0 -22253047
8397993 8517710 2211 16799 0 -9998453 0 0 -22251264
8403841 8509185 2211 36928 0 -9998048 0 0 -49841959
8410970 8507278 2211 57057 0 -9997595 0 0 11943
8427260 8513165 2211 77186 0 -9997095 0 0 14293
8430966 8524020 2211 97315 0 -9996548 0 0 16633
8423088 8527609 2211 117444 0 -9995954 0 0 18978
8414454 8525933 2211 137573 16 -9995312 0 0 21323
8400403 8516445 2211 157701 16 -9994648 0 0 23543
8396294 8508255 2211 177832 16 -9993982 0 0 25540
8396091 8507480 2211 197960 16 -9993317 0 0 27299
8396630 8507326 2211 218088 16 -9992652 0 0 28819
8402997 8508422 2211 238218 16 -9991987 0 0 30111
8424043 8521271 2211 258347 16 -9991323 0 0 31159
8408942 8515850 2211 278475 16 -9990658 0 0 31979
8428515 8525231 2211 298606 16 -9989993 0 0 32565
8432459 8522776 2211 318734 16 -9989328 0 0 32918
8428960 8518468 2211 338863 16 -9988663 0 0 33032
8425619 8515676 2211 358991 16 -9987998 0 0 33037
8421113 8512822 2211 379121 16 -9987333 0 0 33032
8416342 8510734 2211 399250 16 -9986668 0 0 33032
8413472 8509587 2211 419378 16 -9986003 0 0 33032
8410156 8508703 2211 439508 16 -9985338 0 0 33032
8405245 8508236 2211 459637 16 -9984673 0 0 33037
8399619 8509173 2211 479765 16 -9984008 0 0 33037
8396118 8511832 2211 499896 16 -9983343 0 0 33037
8395086 8514514 2211 520028 16 -9982678 0 0 33036
8395733 8517856 2211 540156 16 -9982013 0 0 33036
8398831 8521952 2211 560285 16 -9981348 0 0 33036
8402915 8524908 2211 580414 16 -9980683 0 0 33037
8407543 8526790 2211 600541 16 -9980018 0 0 33037
8412777 8527593 2211 620672 16 -9979353 0 0 33036
8417530 8527707 2211 640801 16 -9978688 0 0 33037
8421040 8527156 2211 660929 16 -9978023 0 0 33037
8422391 8526766 2211 681059 16 -9977358 0 0 33036
8423440 8526598 2211 701188 16 -9976693 0 0 33037
8422869 8526831 2211 721316 16 -9976028 0 0 33037
8419093 8527752 2211 741445 16 -9975363 0 0 33037
8412302 8528041 2211 761574 16 -9974698 0 0 33037
8404581 8525757 2211 781700 16 -9974033 0 0 33037
8400014 8523169 2211 801832 16 -9973368 0 0 33037
8397578 8520764 2211 821959 16 -9972704 0 0 33032
8395808 8518071 2211 842090 16 -9972039 0 0 33032
8395081 8516019 2211 862217 16 -9971374 0 0 33032
8394974 8514472 2211 882345 16 -9970709 0 0 33033
8395180 8513014 2211 902474 16 -9970044 0 0 33032
