ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
8446358 8506767 1274 754419 8 201296 0 0 -31229934
8446619 8503241 1274 774552 0 9999999 0 0 17439927
8439356 8494869 1274 794680 0 9999972 0 0 17439793
8409770 8510734 1274 814808 0 9999896 0 0 17439415
8416530 8519187 1274 834938 0 9999773 0 0 17438804
8437342 8503457 1274 855068 0 9999604 0 0 17437964
8423935 8516553 1274 875197 0 9999387 0 0 17436886
8408648 8527994 1274 895325 0 9999123 0 0 17435575
8420684 8519626 1274 915455 0 9998811 0 0 17434025
8424767 8516388 1274 935583 0 9998453 0 0 17432246
8428443 8512904 1274 955711 0 9998047 0 0 48660163
8427657 8513973 1274 975842 0 9997594 0 0 -11948
8438406 8502603 1274 995971 0 9997094 0 0 -14298
8445931 8492998 1275 16097 0 9996547 0 0 -16638
8443009 8496310 1275 36225 0 9995953 0 0 -18978
8430256 8505356 1275 56356 0 9995312 0 0 -21323
8414442 8517074 1275 76485 4 9994623 0 0 -23668
8402542 8526481 1275 96612 4 9993887 0 0 -26013
8397905 8529481 1275 116743 4 9993104 0 0 -28352
8396244 8530622 1275 136870 4 9992274 0 0 -30697
8395068 8530410 1275 157003 4 9991397 0 0 -33037
8402023 8520570 1275 177128 4 9990472 0 0 -35382
8413276 8510282 1275 197259 4 9989511 0 0 -37672
8429171 8499609 1275 217386 4 9988536 0 0 -39799
8439631 8495861 1275 237517 4 9987550 0 0 -41746
8444971 8497562 1275 257644 4 9986552 0 0 -43520
8445682 8501915 1275 277775 0 9985542 0 0 -45114
8441209 8509485 1275 297904 0 9984520 0 0 -46535
8428249 8521025 1275 318035 4 9983486 0 0 -47781
8414405 8526880 1275 338160 0 9982441 0 0 -48850
8403289 8526736 1275 358291 0 9981384 0 0 -49745
8396026 8518306 1275 378418 0 9980315 0 0 -50460
8399517 8504196 1275 398549 0 9979234 0 0 -51056
8413228 8495830 1275 418676 0 9978142 0 0 -51637
8429523 8498581 1275 438806 0 9977038 0 0 -52223
8441507 8509437 1275 458935 0 9975922 0 0 -52809
8443375 8522032 1275 479064 0 9974793 0 0 -53401
8432851 8529570 1275 499192 0 9973654 0 0 -53982
8416303 8525600 1275 519322 0 9972502 0 0 -54569
8403135 8515688 1275 539450 0 9971339 0 0 -55154
8395686 8504317 1275 559581 0 9970164 0 0 -55740
8397177 8494943 1275 579709 0 9968977 0 0 -56326
8407249 8495043 1275 599839 0 9967779 0 0 -56908
8423250 8504427 1275 619969 0 9966568 0 0 -57498
8437487 8519351 1275 640098 0 9965346 0 0 -58085
8443020 8527680 1275 660227 0 9964112 0 0 -58671
8439636 8528587 1275 680357 0 9962866 0 0 -59252
8427749 8521618 1275 700485 0 9961609 0 0 -59838
8412462 8510030 1275 720615 0 9960339 0 0 -60424
8399897 8499460 1275 740743 0 9959058 0 0 -61011
8394865 8496247 1275 760871 0 9957765 0 0 -61598
8398853 8501287 1275 781003 0 9956460 0 0 -62183
8410494 8512217 1275 801128 0 9955144 0 0 -62770
8424704 8522113 1275 821259 0 9953815 0 0 -63356
8436703 8526703 1275 841388 0 9952475 0 0 -63943
8441620 8523295 1275 861515 0 9951123 0 0 -64529
8436957 8513761 1275 881644 0 9949760 0 0 -65111
8424029 8502522 1275 901775 0 9948384 0 0 -65702
8409453 8496839 1275 921902 0 9946997 0 0 -66283
8398760 8499019 1275 942033 0 9945598 0 0 -66869
8394584 8507963 1275 962160 0 9944187 0 0 -67455
8400089 8519929 1275 982289 0 9942764 0 0 -68043
8413092 8527433 1276 2420 0 9941330 0 0 -68627
8426422 8526792 1276 22547 0 9939884 0 0 -69210
8437416 8517847 1276 42676 0 9938426 0 0 -69796
8440223 8506069 1276 62805 0 9936956 0 0 -70381
8433138 8496509 1276 82934 0 9935474 0 0 -70972
8420832 8495322 1276 103063 0 9933981 0 0 -71554
8407955 8501456 1276 123192 0 9932475 0 0 -72145
8397273 8513565 1276 143321 0 9930959 0 0 -72727
8394639 8524115 1276 163450 0 9929430 0 0 -73312
8401019 8528783 1276 183579 0 9927889 0 0 -73898
8413891 8524389 1276 203708 0 9926337 0 0 -74485
8427078 8514367 1276 223837 0 9924773 0 0 -75071
8437063 8503111 1276 243966 0 9923197 0 0 -75657
8439311 8496221 1276 264094 0 9921609 0 0 -76244
8432104 8498380 1276 284224 0 9920009 0 0 -76829
8419194 8507786 1276 304352 0 9918398 0 0 -77416
8405443 8519072 1276 324482 0 9916774 0 0 -78001
8396059 8526669 1276 344611 0 9915140 0 0 -78588
8395074 8526249 1276 364741 0 9913493 0 0 -79174
8402732 8518027 1276 384868 0 9911834 0 0 -79761
8415943 8506594 1276 405003 0 9910164 0 0 -80345
8429682 8497629 1276 425128 0 9908482 0 0 -80932
8438527 8497368 1276 445259 0 9906788 0 0 -81518
8438283 8504462 1276 465387 0 9905083 0 0 -82099
8430335 8515508 1276 485517 0 9903365 0 0 -82685
8417576 8524746 1276 505645 0 9901636 0 0 -83272
8403468 8527903 1276 525773 0 9899895 0 0 -83854
8395308 8522503 1276 545904 0 9898142 0 0 -84444
8396177 8510734 1276 566033 0 9896377 0 0 -85031
8404336 8500544 1276 586159 0 9894600 0 0 -85617
8419046 8495304 1276 606289 0 9892812 0 0 -86206
8432188 8499968 1276 626420 0 9891013 0 0 -86784
8439115 8511720 1276 646547 0 9889201 0 0 -87373
8437768 8522596 1276 666676 0 9887377 0 0 -87963
8427982 8528828 1276 686805 0 9885542 0 0 -88545
8413499 8526326 1276 706934 0 9883694 0 0 -89136
8400192 8514867 1276 727061 0 9881836 0 0 -89717
8394729 8501161 1276 747192 0 9879965 0 0 -90303
8399225 8493865 1276 767321 0 9878082 0 0 -90890
8411946 8497135 1276 787450 0 9876188 0 0 -91470
8427941 8510452 1276 807579 0 9874282 0 0 -92057
8437255 8522387 1276 827708 0 9872364 0 0 -92649
8439883 8529947 1276 847835 0 9870434 0 0 -93234
8431181 8527048 1276 867966 0 9868492 0 0 -93820
8415643 8514828 1276 888095 0 9866539 0 0 -94406
8401461 8501132 1276 908224 0 9864574 0 0 -94988
8395099 8494553 1276 928351 0 9862597 0 0 -95579
8399466 8499536 1276 948482 0 9860609 0 0 -96160
