ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
8397970 8430939 2984 675028 8 20480 0 0 81688
8398582 8431722 2984 695157 0 1 0 0 -20051
8401124 8435273 2984 715286 0 28 0 0 -19917
8403534 8441559 2984 735418 0 103 0 0 -19544
8402560 8442115 2984 755548 0 225 0 0 -18938
8400995 8440491 2984 775675 0 395 0 0 -18093
8400338 8439586 2984 795806 0 611 0 0 -17020
8402101 8441559 2984 815935 0 875 0 0 -15709
8403512 8442219 2984 836062 0 1186 0 0 -14164
8402902 8442336 2984 856193 0 1544 0 0 -12385
8401357 8440924 2984 876320 16 1936 0 0 -92126
8399486 8438305 2984 896449 16 2329 0 0 11565
8397925 8435571 2984 916578 16 2722 0 0 13384
8396873 8433279 2984 936701 16 3115 0 0 14964
8396177 8431539 2984 956836 16 3508 0 0 16310
8395856 8430501 2984 976967 16 3902 0 0 17423
8395687 8429735 2984 997092 16 4295 0 0 18302
8395703 8429221 2985 17221 16 4688 0 0 18943
8395868 8429082 2985 37350 16 5081 0 0 19350
8396180 8429234 2985 57479 16 5474 0 0 19524
8396515 8429538 2985 77609 16 5867 0 0 19529
8396854 8429933 2985 97739 16 6260 0 0 19529
8397243 8430435 2985 117866 16 6654 0 0 19534
8397516 8430845 2985 137997 16 7047 0 0 19533
8397611 8430972 2985 158126 16 7440 0 0 19534
8397956 8431489 2985 178254 16 7833 0 0 19529
8398269 8431958 2985 198383 16 8226 0 0 19529
8398377 8432164 2985 218511 16 8619 0 0 19529
8398506 8432361 2985 238640 16 9012 0 0 19529
8398784 8432791 2985 258770 16 9406 0 0 19534
8398830 8432879 2985 278899 16 9799 0 0 19534
8398780 8432802 2985 299028 16 10192 0 0 19534
8398896 8432999 2985 319156 16 10585 0 0 19529
8398998 8433172 2985 339285 16 10978 0 0 19529
8399293 8433661 2985 359414 16 11371 0 0 19529
8399323 8433708 2985 379544 16 11764 0 0 19529
8399343 8433739 2985 399673 16 12158 0 0 19534
8399365 8433786 2985 419801 16 12551 0 0 19534
8399426 8433909 2985 439930 16 12944 0 0 19534
8399447 8433913 2985 460061 16 13337 0 0 19529
8399328 8433731 2985 480189 16 13730 0 0 19529
8399176 8433444 2985 500318 16 14123 0 0 19529
8399259 8433589 2985 520446 16 14517 0 0 19534
8399398 8433827 2985 540575 16 14910 0 0 19534
8399436 8433874 2985 560708 16 15303 0 0 19534
8399390 8433806 2985 580836 16 15696 0 0 19534
8399484 8433983 2985 600965 16 16089 0 0 19529
8399595 8434172 2985 621094 16 16482 0 0 19529
8399614 8434207 2985 641223 16 16875 0 0 19529
8399695 8434362 2985 661352 16 17269 0 0 19534
8399680 8434343 2985 681482 16 17662 0 0 19534
8399782 8434508 2985 701610 16 18055 0 0 19534
8399882 8434667 2985 721740 16 18448 0 0 19529
8399877 8434627 2985 741860 16 18841 0 0 19530
8399674 8434305 2985 761995 16 19234 0 0 19529
8399601 8434188 2985 782126 16 19627 0 0 19529
8399659 8434287 2985 802253 16 20021 0 0 19534
8399597 8434167 2985 822381 16 20414 0 0 19534
8399532 8434073 2985 842510 16 20807 0 0 19534
8399548 8434078 2985 862639 16 21200 0 0 19529
8399690 8434335 2985 882769 16 21593 0 0 19529
8399716 8434361 2985 902898 16 21986 0 0 19529
8399701 8434358 2985 923026 16 22379 0 0 19529
8399984 8434851 2985 943155 16 22773 0 0 19534
8398361 8432087 2985 963287 16 23166 0 0 19534
8396279 8429363 2985 983414 16 23559 0 0 19534
8396166 8431171 2986 3543 16 23952 0 0 19529
8402050 8439352 2986 23672 16 24345 0 0 19529
8396770 8432391 2986 43800 16 24738 0 0 19529
8402161 8438612 2986 63930 16 25131 0 0 19529
8397913 8434716 2986 84059 16 25525 0 0 19534
8399872 8437063 2986 104187 16 25918 0 0 19534
8401354 8435781 2986 124316 16 26311 0 0 19534
8396736 8433633 2986 144445 16 26704 0 0 19529
8402649 8440306 2986 164574 16 27097 0 0 19529
8401514 8438051 2986 184706 16 27490 0 0 19529
8396593 8430859 2986 204832 16 27883 0 0 19529
8396721 8433263 2986 224961 16 28277 0 0 19534
8400779 8439860 2986 245090 16 28670 0 0 19534
8403529 8440213 2986 265219 16 29063 0 0 19534
8402177 8434666 2986 285350 16 29456 0 0 19529
8398454 8430722 2986 305478 16 29849 0 0 19529
