ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
8857329 0 627 502996 0 1 0 0 -101729
8777334 0 627 523124 0 28 0 0 -101595
8678869 0 627 543253 0 103 0 0 -101222
8606586 0 627 563382 0 226 0 0 -100611
8607154 0 627 583511 0 395 0 0 -99771
8539083 0 627 603640 0 612 0 0 -98693
8491869 0 627 623768 0 875 0 0 -97387
8443440 0 627 643897 0 1186 0 0 -95842
8447242 0 627 664027 0 1544 0 0 -94063
8812755 0 627 684157 16 1936 0 0 -92116
8597883 0 627 704285 16 2329 0 0 11565
8430990 0 627 724415 16 2722 0 0 13384
8624298 0 627 744543 16 3116 0 0 14969
8822965 0 627 764672 16 3509 0 0 16310
8483022 0 627 784802 16 3902 0 0 17423
8642108 0 627 804930 16 4295 0 0 18297
8846642 0 627 825060 16 4688 0 0 18943
8602427 0 627 845188 16 5081 0 0 19350
8415107 0 627 865318 16 5475 0 0 19529
8463763 0 627 885447 16 5868 0 0 19534
8548272 0 627 905574 16 6261 0 0 19534
8577422 0 627 925704 16 6654 0 0 19534
8609950 0 627 945835 16 7047 0 0 19529
8625227 0 627 965964 16 7440 0 0 19529
8695826 0 627 986094 16 7833 0 0 19529
8824849 0 628 6222 16 8227 0 0 19534
8883083 0 628 26352 16 8620 0 0 19534
8873499 0 628 46478 16 9013 0 0 19534
8847461 0 628 66608 16 9406 0 0 19529
8796083 0 628 86737 16 9799 0 0 19529
8743138 0 628 106865 16 10192 0 0 19529
8681118 0 628 126995 16 10585 0 0 19529
8584803 0 628 147122 16 10979 0 0 19534
8510015 0 628 167252 16 11372 0 0 19534
8430035 0 628 187380 16 11765 0 0 19534
8401539 0 628 207510 16 12158 0 0 19529
8399701 0 628 227638 16 12551 0 0 19529
8400544 0 628 247768 16 12944 0 0 19529
8400001 0 628 267897 16 13337 0 0 19529
8407282 0 628 288025 16 13731 0 0 19534
8420254 0 628 308155 16 14124 0 0 19534
8443618 0 628 328285 16 14517 0 0 19534
8455860 0 628 348413 16 14910 0 0 19529
8437641 0 628 368543 16 15303 0 0 19529
8419120 0 628 388670 16 15696 0 0 19529
8401779 0 628 408800 16 16089 0 0 19529
8406355 0 628 428928 16 16483 0 0 19534
8406572 0 628 449057 16 16876 0 0 19534
8401652 0 628 469187 16 17269 0 0 19534
8400778 0 628 489315 16 17662 0 0 19529
8407352 0 628 509446 16 18055 0 0 19529
8418597 0 628 529574 16 18448 0 0 19529
8431284 0 628 549703 16 18841 0 0 19529
8443636 0 628 569833 16 19235 0 0 19534
8451785 0 628 589961 16 19628 0 0 19534
8461463 0 628 610090 16 20021 0 0 19534
8476476 0 628 630220 16 20414 0 0 19529
8489260 0 628 650348 16 20807 0 0 19529
8497670 0 628 670478 16 21200 0 0 19529
8508462 0 628 690606 16 21594 0 0 19534
8514687 0 628 710735 16 21987 0 0 19534
8524020 0 628 730863 16 22380 0 0 19534
8523944 0 628 750995 16 22773 0 0 19534
8522835 0 628 771124 16 23166 0 0 19529
8524053 0 628 791252 16 23559 0 0 19529
8531066 0 628 811382 16 23952 0 0 19529
8543976 0 628 831508 16 24345 0 0 19529
8551238 0 628 851638 16 24739 0 0 19534
8556375 0 628 871770 16 25132 0 0 19534
8556769 0 628 891897 16 25525 0 0 19529
8558746 0 628 912025 16 25918 0 0 19529
8564942 0 628 932155 16 26311 0 0 19529
8568287 0 628 952283 16 26704 0 0 19529
8570218 0 628 972411 16 27098 0 0 19534
8572141 0 628 992541 16 27491 0 0 19534
8575323 0 629 12669 16 27884 0 0 19534
8583711 0 629 32799 16 28277 0 0 19534
8590021 0 629 52927 16 28670 0 0 19529
8537951 0 629 73057 16 29063 0 0 19529
8600848 0 629 93185 16 29456 0 0 19529
8831930 0 629 113315 16 29849 0 0 19529
8650903 0 629 133444 16 30243 0 0 19534
8548412 0 629 153572 16 30636 0 0 19534
8474884 0 629 173702 16 31029 0 0 19529
8414452 0 629 193831 16 31422 0 0 19529
8401360 0 629 213960 16 31815 0 0 19529
8423695 0 629 234089 16 32208 0 0 19529
8498288 0 629 254217 16 32602 0 0 19534
8601772 0 629 274347 16 32995 0 0 19534
8713829 0 629 294475 16 33388 0 0 19534
8799869 0 629 314606 16 33781 0 0 19534
8860362 0 629 334735 16 34174 0 0 19529
8883529 0 629 354863 16 34567 0 0 19529
8858535 0 629 374993 16 34960 0 0 19529
8791436 0 629 395122 16 35354 0 0 19534
8695530 0 629 415251 16 35747 0 0 19534
8608581 0 629 435381 16 36140 0 0 19534
8496908 0 629 455508 16 36533 0 0 19529
8426728 0 629 475638 16 36926 0 0 19529
8402367 0 629 495766 16 37319 0 0 19529
8420975 0 629 515895 16 37712 0 0 19529
8467151 0 629 536024 16 38106 0 0 19534
8562718 0 629 556152 16 38499 0 0 19534
8671036 0 629 576284 16 38892 0 0 19534
8755671 0 629 596412 16 39285 0 0 19529
8832541 0 629 616542 16 39678 0 0 19529
8872270 0 629 636668 16 40071 0 0 19529
8881993 0 629 656800 16 40464 0 0 19529
8850094 0 629 676930 16 40858 0 0 19534
8800199 0 629 697056 16 41251 0 0 19534
8710816 0 629 717185 16 41644 0 0 19534
8629867 0 629 737315 16 42037 0 0 19529
8538095 0 629 757443 16 42430 0 0 19529
8447839 0 629 777571 16 42823 0 0 19529
8413679 0 629 797701 16 43216 0 0 19529
8402455 0 629 817829 16 43610 0 0 19534
8422608 0 629 837959 16 44003 0 0 19534
8474657 0 629 858088 16 44396 0 0 19534
8564303 0 629 878216 16 44789 0 0 19529
8632110 0 629 898346 16 45182 0 0 19529
8703461 0 629 918474 16 45575 0 0 19529
8794826 0 629 938604 16 45968 0 0 19529
8846384 0 629 958732 16 46362 0 0 19534
8878841 0 629 978862 16 46755 0 0 19534
8882881 0 629 998991 16 47148 0 0 19534
8866740 0 630 19120 16 47541 0 0 19529
8811277 0 630 39248 16 47934 0 0 19529
8740692 0 630 59378 16 48327 0 0 19529
8660129 0 630 79506 16 48720 0 0 19529
8587632 0 630 99636 16 49114 0 0 19534
8522600 0 630 119764 16 49507 0 0 19534
8454185 0 630 139895 16 49900 0 0 19534
8412536 0 630 160024 16 50293 0 0 19529
8401418 0 630 180152 16 50686 0 0 19529
8415030 0 630 200282 16 51079 0 0 19529
8449631 0 630 220410 16 51472 0 0 19529
8521092 0 630 240540 16 51866 0 0 19534
8598642 0 630 260670 16 52259 0 0 19534
8664425 0 630 280798 16 52652 0 0 19534
8734178 0 630 300927 16 53045 0 0 19529
8794257 0 630 321055 16 53438 0 0 19529
8846518 0 630 341184 16 53831 0 0 19529
8875160 0 630 361312 16 54224 0 0 19529
8884630 0 630 381444 16 54618 0 0 19534
8874126 0 630 401572 16 55011 0 0 19534
8843282 0 630 421702 16 55404 0 0 19534
8789891 0 630 441829 16 55797 0 0 19529
8724983 0 630 461959 16 56190 0 0 19529
8672397 0 630 482087 16 56583 0 0 19529
8594972 0 630 502217 16 56977 0 0 19534
8530614 0 630 522347 16 57370 0 0 19534
8467026 0 630 542477 16 57763 0 0 19534
8423035 0 630 562604 16 58156 0 0 19534
8405184 0 630 582732 16 58549 0 0 19529
8403260 0 630 602860 16 58942 0 0 19529
8421655 0 630 622990 16 59335 0 0 19529
