ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
8408338 9985039 2058 61247 8 75008 0 0 291610
8408366 9985078 2058 81376 0 -1 0 0 -81031
8408104 9984634 2058 101505 0 -28 0 0 -81165
8405520 9980368 2058 121634 0 -104 0 0 -81543
8403390 9976922 2058 141763 0 -226 0 0 -82149
8407362 9983446 2058 161892 0 -396 0 0 -82993
8403439 9977015 2058 182023 0 -613 0 0 -84071
8406034 9981287 2058 202150 0 -877 0 0 -85383
8405417 9980216 2058 222277 0 -1188 0 0 -86928
8404497 9978761 2058 242406 0 -1546 0 0 -88707
8404016 9977964 2058 262538 0 -1951 0 0 -382329
8404949 9979484 2058 282664 0 -2404 0 0 -11938
8405612 9980597 2058 302792 0 -2904 0 0 -14288
8406857 9982631 2058 322921 0 -3451 0 0 -16628
8407443 9983682 2058 343053 0 -4045 0 0 -18973
8408070 9984597 2058 363182 0 -4686 0 0 -21313
8408228 9984882 2058 383308 0 -5375 0 0 -23658
8407820 9984158 2058 403437 4 -6110 0 0 -25998
8407992 9984474 2058 423566 4 -6893 0 0 -28342
8408171 9984765 2058 443696 4 -7723 0 0 -30687
8407997 9984481 2058 463825 0 -8600 0 0 -33032
8406380 9981805 2058 483954 0 -9525 0 0 -35377
8403170 9976603 2058 504083 4 -10486 0 0 -37667
8402692 9975804 2058 524212 4 -11461 0 0 -39793
8403499 9977129 2058 544341 0 -12447 0 0 -41741
8405032 9979633 2058 564472 0 -13445 0 0 -43514
8406550 9982107 2058 584598 4 -14455 0 0 -45109
8407536 9983712 2058 604726 4 -15477 0 0 -46535
8408255 9984932 2058 624856 0 -16510 0 0 -47777
8407841 9984202 2058 644985 0 -17556 0 0 -48850
8406247 9981603 2058 665114 0 -18613 0 0 -49744
8404981 9979516 2058 685243 0 -19682 0 0 -50460
8403800 9977609 2058 705372 0 -20762 0 0 -51051
8402906 9976097 2058 725503 0 -21855 0 0 -51637
8402610 9975644 2058 745632 0 -22959 0 0 -52223
8402874 9976086 2058 765761 4 -24075 0 0 -52810
8403367 9976898 2058 785890 4 -25203 0 0 -53395
8403924 9977820 2058 806020 0 -26343 0 0 -53981
8404645 9978982 2058 826146 0 -27494 0 0 -54568
8405923 9981053 2058 846278 0 -28657 0 0 -55148
8407180 9983147 2058 866407 0 -29832 0 0 -55735
8407859 9984236 2058 886536 0 -31019 0 0 -56321
8408359 9985049 2058 906665 0 -32218 0 0 -56912
8408239 9984862 2058 926794 0 -33428 0 0 -57494
8407428 9983539 2058 946923 0 -34650 0 0 -58080
8405884 9980982 2058 967052 0 -35884 0 0 -58666
8404427 9978611 2058 987181 0 -37130 0 0 -59252
8403110 9976451 2059 7310 0 -38387 0 0 -59834
8402638 9975654 2059 27438 0 -39657 0 0 -60425
8403102 9976452 2059 47569 0 -40938 0 0 -61011
8404403 9978560 2059 67696 0 -42231 0 0 -61598
8406259 9981580 2059 87825 0 -43536 0 0 -62184
8407735 9983974 2059 107952 0 -44852 0 0 -62766
8408394 9985088 2059 128083 0 -46180 0 0 -63352
8407916 9984293 2059 148210 0 -47520 0 0 -63939
8406559 9982070 2059 168339 0 -48872 0 0 -64525
8404754 9979101 2059 188468 0 -50236 0 0 -65111
8403336 9976832 2059 208597 0 -51611 0 0 -65697
8402649 9975708 2059 228726 0 -52999 0 0 -66283
8403044 9976293 2059 248855 0 -54398 0 0 -66870
8404407 9978527 2059 268986 0 -55809 0 0 -67455
8406131 9981354 2059 289113 0 -57231 0 0 -68037
8407609 9983755 2059 309242 16 -58666 0 0 -68627
8408349 9984981 2059 329371 16 -60105 0 0 -69179
8407902 9984252 2059 349502 16 -61545 0 0 -69675
8406440 9981843 2059 369631 16 -62985 0 0 -70112
8404567 9978830 2059 389760 16 -64425 0 0 -70490
8403252 9976685 2059 409887 16 -65865 0 0 -70813
8402636 9975653 2059 430018 16 -67305 0 0 -71071
