ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
8516047 8392896 227 893157 8 226560 0 0 -37162782
8515304 8392942 227 913277 0 9999999 0 0 11410545
8511523 8394777 227 933406 0 9999972 0 0 11410410
8515532 8404064 227 953543 0 9999896 0 0 11410033
8523153 8405009 227 973672 0 9999774 0 0 11409427
8513060 8395743 227 993801 0 9999604 0 0 11408582
8518639 8399126 228 13930 0 9999387 0 0 11407504
8524515 8404098 228 34052 0 9999123 0 0 11406192
8525841 8408050 228 54180 0 9998812 0 0 11404647
8525960 8408374 228 74317 0 9998453 0 0 11402864
8526086 8406055 228 94447 0 9998048 0 0 48563634
8526446 8406535 228 114568 0 9997595 0 0 -11943
8526308 8408350 228 134696 0 9997095 0 0 -14293
8523780 8409190 228 154825 0 9996548 0 0 -16633
8524330 8410000 228 174962 0 9995953 0 0 -18982
8526434 8407760 228 195091 0 9995312 0 0 -21322
8526216 8406383 228 215212 4 9994623 0 0 -23668
8516815 8398146 228 235342 4 9993888 0 0 -26008
8509145 8393494 228 255479 4 9993105 0 0 -28351
8507626 8393371 228 275607 4 9992275 0 0 -30692
8511397 8396303 228 295739 4 9991397 0 0 -33041
8519851 8401899 228 315868 4 9990473 0 0 -35380
8525971 8406148 228 335996 4 9989511 0 0 -37675
8527973 8407912 228 356117 4 9988536 0 0 -39803
8528249 8408194 228 376253 4 9987550 0 0 -41745
8527450 8407638 228 396376 4 9986552 0 0 -43521
8522076 8405518 228 416510 0 9985542 0 0 -45113
8513087 8400010 228 436639 0 9984520 0 0 -46538
8508747 8395918 228 456768 0 9983487 0 0 -47782
8510048 8393356 228 476897 4 9982442 0 0 -48850
8517399 8395520 228 497028 4 9981384 0 0 -49744
8524690 8400891 228 517147 4 9980316 0 0 -50462
8526073 8405868 228 537276 4 9979235 0 0 -51053
8521736 8408495 228 557413 4 9978143 0 0 -51630
8514637 8406680 228 577542 0 9977038 0 0 -52223
8509913 8401056 228 597671 0 9975922 0 0 -52808
8511690 8395888 228 617800 0 9974794 0 0 -53396
8518434 8393390 228 637928 0 9973655 0 0 -53977
8524476 8394822 228 658051 0 9972503 0 0 -54570
8526390 8399448 228 678179 0 9971340 0 0 -55156
8522034 8405159 228 698308 4 9970165 0 0 -55738
8514597 8409210 228 718446 0 9968978 0 0 -56324
8509350 8409530 228 738574 0 9967780 0 0 -56906
8508394 8405989 228 758703 0 9966569 0 0 -57499
8512444 8400859 228 778832 0 9965347 0 0 -58080
8519637 8396053 228 798960 0 9964113 0 0 -58667
8526552 8393536 228 819082 0 9962867 0 0 -59255
8527675 8394860 228 839210 0 9961609 0 0 -59846
8522948 8399209 228 859348 0 9960340 0 0 -60423
8515864 8404653 228 879477 0 9959059 0 0 -61009
8509343 8408942 228 899607 0 9957766 0 0 -61595
8507769 8410068 228 919736 0 9956461 0 0 -62184
8511799 8407339 228 939864 0 9955144 0 0 -62775
8518490 8402764 228 959985 0 9953816 0 0 -63359
8524545 8397768 228 980114 0 9952476 0 0 -63945
8527342 8394062 229 242 0 9951124 0 0 -64531
8524611 8393506 229 20383 0 9949761 0 0 -65106
8517844 8396288 229 40511 0 9948385 0 0 -65693
8511377 8400919 229 60640 0 9946998 0 0 -66282
8508257 8405845 229 80770 0 9945599 0 0 -66868
8510113 8409141 229 100891 0 9944188 0 0 -67457
8515936 8409242 229 121028 0 9942765 0 0 -68040
8523408 8405685 229 141157 0 9941331 0 0 -68621
8527130 8400381 229 161285 0 9939884 0 0 -69210
8525541 8395921 229 181412 0 9938426 0 0 -69797
8520228 8393492 229 201543 0 9936957 0 0 -70377
8513413 8393878 229 221663 0 9935475 0 0 -70976
8508391 8397474 229 241798 0 9933982 0 0 -71555
8508642 8402368 229 261927 0 9932476 0 0 -72146
8513351 8406748 229 282049 0 9930959 0 0 -72735
8519768 8409254 229 302187 0 9929431 0 0 -73310
8526020 8408999 229 322316 0 9927890 0 0 -73899
8527694 8406073 229 342444 0 9926338 0 0 -74486
8524157 8400834 229 362573 0 9924774 0 0 -75067
8517146 8396019 229 382702 0 9923198 0 0 -75652
8510382 8393550 229 402831 0 9921610 0 0 -76244
8507093 8394120 229 422960 0 9920010 0 0 -76827
8508980 8397119 229 443081 0 9918399 0 0 -77418
8515404 8402413 229 463211 0 9916776 0 0 -78000
8522939 8407486 229 483339 0 9915141 0 0 -78583
8527904 8410174 229 503468 0 9913494 0 0 -79178
8527401 8409446 229 523597 0 9911836 0 0 -79759
8521648 8405532 229 543734 0 9910165 0 0 -80347
8513586 8399862 229 563863 0 9908483 0 0 -80933
8508272 8395410 229 583992 0 9906789 0 0 -81519
8507764 8393544 229 604113 0 9905083 0 0 -82109
8512246 8394929 229 624242 0 9903366 0 0 -82690
8518847 8398669 229 644371 0 9901637 0 0 -83273
8525263 8404161 229 664501 0 9899896 0 0 -83859
8527438 8408393 229 684629 0 9898143 0 0 -84446
8524420 8410540 229 704766 0 9896378 0 0 -85028
8518374 8409365 229 724896 0 9894602 0 0 -85614
8511518 8404943 229 745025 0 9892813 0 0 -86203
8508106 8399479 229 765146 0 9891013 0 0 -86793
8509881 8395088 229 785274 0 9889202 0 0 -87375
8515941 8393661 229 805403 0 9887378 0 0 -87958
8523773 8395966 229 825532 0 9885543 0 0 -88544
8527103 8400628 229 845661 0 9883696 0 0 -89130
8525240 8405772 229 865799 0 9881837 0 0 -89712
8519135 8409819 229 885921 0 9879966 0 0 -90301
8512389 8410539 229 906059 0 9878083 0 0 -90887
8508042 8407832 229 926187 0 9876189 0 0 -91474
8508862 8402642 229 946316 0 9874283 0 0 -92056
8515087 8396920 229 966445 0 9872365 0 0 -92638
8522670 8393939 229 986574 0 9870435 0 0 -93229
8527211 8394510 230 6703 0 9868494 0 0 -93810
8525053 8398750 230 26823 0 9866540 0 0 -94406
8518538 8404485 230 46958 0 9864575 0 0 -94989
8511192 8409285 230 67089 0 9862598 0 0 -95578
8507352 8410711 230 87215 0 9860610 0 0 -96158
8509619 8407763 230 107346 0 9858609 0 0 -96747
8517175 8402026 230 127476 0 9856597 0 0 -97333
8525002 8396559 230 147604 0 9854573 0 0 -97919
8527736 8393818 230 167733 0 9852537 0 0 -98506
8523958 8394994 230 187855 0 9850489 0 0 -99095
8515118 8400412 230 207983 0 9848430 0 0 -99682
8508471 8406326 230 228120 0 9846359 0 0 -100255
8508249 8410247 230 248249 0 9844276 0 0 -100844
8514008 8409591 230 268378 0 9842181 0 0 -101431
8522914 8404476 230 288506 0 9840074 0 0 -102021
8526908 8397944 230 308635 0 9837956 0 0 -102604
8522945 8394066 230 328757 0 9835826 0 0 -103194
8514763 8394985 230 348886 0 9833684 0 0 -103780
8509173 8399713 230 369024 0 9831530 0 0 -104361
8509176 8405809 230 389152 0 9829364 0 0 -104944
8515740 8410043 230 409281 0 9827187 0 0 -105530
8523219 8409980 230 429410 0 9824998 0 0 -106120
8526749 8405602 230 449539 0 9822797 0 0 -106707
8522793 8398857 230 469668 0 9820584 0 0 -107293
8514344 8394411 230 489796 0 9818359 0 0 -107879
8508485 8394800 230 509919 0 9816123 0 0 -108469
8509635 8399598 230 530047 0 9813874 0 0 -109057
8515128 8405071 230 550176 0 9811615 0 0 -109638
8523293 8409595 230 570305 0 9809343 0 0 -110229
8527338 8410192 230 590434 0 9807060 0 0 -110810
8523279 8406332 230 610563 0 9804765 0 0 -111396
8515253 8400316 230 630692 0 9802458 0 0 -111982
8508615 8395236 230 650821 0 9800139 0 0 -112568
8508035 8394626 230 670962 0 9797808 0 0 -113148
8516823 8399961 230 691090 0 9795465 0 0 -113735
8525401 8406648 230 711218 0 9793111 0 0 -114318
8527841 8411157 230 731339 0 9790745 0 0 -114903
8521947 8410249 230 751468 0 9788367 0 0 -115494
8513157 8404265 230 771597 0 9785978 0 0 -116075
8508194 8397070 230 791735 0 9783576 0 0 -116661
8512774 8394130 230 811854 0 9781163 0 0 -117253
8520889 8397068 230 831983 0 9778738 0 0 -117839
8526012 8403943 230 852120 0 9776301 0 0 -118421
8522114 8410483 230 872241 0 9773853 0 0 -119014
8513171 8411014 230 892375 0 9771392 0 0 -119596
8508592 8405625 230 912506 0 9768921 0 0 -120175
8512502 8398261 230 932636 0 9766437 0 0 -120757
8522631 8394329 230 952764 0 9763940 0 0 -121349
8527612 8396919 230 972886 0 9761433 0 0 -121939
8523091 8403516 230 993023 0 9758914 0 0 -122521
8513126 8409578 231 13143 0 9756382 0 0 -123112
8507415 8410648 231 33272 0 9753840 0 0 -123693
8510365 8405752 231 53409 0 9751285 0 0 -124279
8519735 8398539 231 73538 0 9748719 0 0 -124860
8527737 8394292 231 93667 0 9746140 0 0 -125450
8525219 8396477 231 113796 0 9743550 0 0 -126042
8515666 8403244 231 133926 0 9740948 0 0 -126628
8508460 8409556 231 154046 0 9738334 0 0 -127215
8511485 8409910 231 174175 0 9735709 0 0 -127796
8521294 8403857 231 194312 0 9733072 0 0 -128382
8526134 8396853 231 214441 0 9730423 0 0 -128958
8521141 8394445 231 234570 0 9727762 0 0 -129549
8511560 8399059 231 254699 0 9725089 0 0 -130141
8509351 8406797 231 274827 0 9722405 0 0 -130727
8517338 8410825 231 294950 0 9719708 0 0 -131318
8526607 8406929 231 315078 0 9717000 0 0 -131905
8525766 8399321 231 335216 0 9714280 0 0 -132485
8516085 8394629 231 355344 0 9711549 0 0 -133061
8507820 8396470 231 375473 0 9708805 0 0 -133653
8510370 8403963 231 395602 0 9706050 0 0 -134244
8522764 8410851 231 415731 0 9703283 0 0 -134830
8527661 8408944 231 435860 0 9700505 0 0 -135412
8520041 8400878 231 455981 0 9697714 0 0 -136003
8509898 8395071 231 476111 0 9694911 0 0 -136594
8509323 8396991 231 496248 0 9692097 0 0 -137164
8519342 8405142 231 516378 0 9689272 0 0 -137745
8526544 8411638 231 536499 0 9686434 0 0 -138342
8521771 8409668 231 556628 0 9683584 0 0 -138933
8511903 8401405 231 576766 0 9680723 0 0 -139508
8509467 8395161 231 596886 0 9677850 0 0 -140101
8518168 8397104 231 617023 0 9674965 0 0 -140681
8525986 8405702 231 637152 0 9672068 0 0 -141272
8522039 8411889 231 657278 0 9669160 0 0 -141850
8511664 8409554 231 677401 0 9666240 0 0 -142436
8508762 8400946 231 697536 0 9663308 0 0 -143024
8517303 8394962 231 717658 0 9660364 0 0 -143620
8526844 8397103 231 737787 0 9657408 0 0 -144201
8524462 8405415 231 757916 0 9654441 0 0 -144783
8512468 8411251 231 778053 0 9651462 0 0 -145369
8507161 8408181 231 798182 0 9648471 0 0 -145949
8514868 8399824 231 818303 0 9645468 0 0 -146547
8525684 8394658 231 838432 0 9642453 0 0 -147133
8525013 8398065 231 858561 0 9639427 0 0 -147717
8514101 8406916 231 878698 0 9636389 0 0 -148293
8509789 8410724 231 898827 0 9633339 0 0 -148884
8518170 8404825 231 918956 0 9630276 0 0 -149470
8525585 8396640 231 939078 0 9627203 0 0 -150056
8520971 8395453 231 959206 0 9624118 0 0 -150643
8510513 8403203 231 979335 0 9621021 0 0 -151236
8511372 8410640 231 999464 0 9617912 0 0 -151822
8522220 8409080 232 19593 0 9614791 0 0 -152402
