ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
11616411 0 1397 743238 8 20480 0 0 86530
11580249 0 1397 763365 0 1 0 0 -15214
11801747 0 1397 783494 0 28 0 0 -15079
11908372 0 1397 803621 0 103 0 0 -14707
11911981 0 1397 823752 0 226 0 0 -14096
11817720 0 1397 843881 0 395 0 0 -13256
11904922 0 1397 864010 0 612 0 0 -12178
11136544 0 1397 884139 0 876 0 0 -10866
9054055 0 1397 904268 0 1187 0 0 -9321
8679127 0 1397 924395 0 1545 0 0 -7543
8899146 0 1397 944526 16 1937 0 0 -92126
9479711 0 1397 964654 16 2330 0 0 11570
11591549 0 1397 984782 16 2723 0 0 13389
9327501 0 1398 4913 16 3116 0 0 14968
9437911 0 1398 25041 16 3509 0 0 16310
11546266 0 1398 45169 16 3902 0 0 17423
11902432 0 1398 65299 16 4295 0 0 18297
11547121 0 1398 85429 16 4689 0 0 18943
11210836 0 1398 105557 16 5082 0 0 19350
11142989 0 1398 125687 16 5475 0 0 19524
11073155 0 1398 145815 16 5868 0 0 19529
11155221 0 1398 165944 16 6261 0 0 19529
11303805 0 1398 186074 16 6654 0 0 19529
9976053 0 1398 206202 16 7048 0 0 19534
9173480 0 1398 226332 16 7441 0 0 19534
11582169 0 1398 246460 16 7834 0 0 19534
9649681 0 1398 266590 16 8227 0 0 19534
9381182 0 1398 286718 16 8620 0 0 19529
11686596 0 1398 306848 16 9013 0 0 19529
10711534 0 1398 326976 16 9406 0 0 19529
8898721 0 1398 347106 16 9800 0 0 19534
9746249 0 1398 367236 16 10193 0 0 19534
11729659 0 1398 387365 16 10586 0 0 19534
9589630 0 1398 407496 16 10979 0 0 19529
9345603 0 1398 427623 16 11372 0 0 19529
11471959 0 1398 447752 16 11765 0 0 19529
11752720 0 1398 467881 16 12158 0 0 19529
11543563 0 1398 488010 16 12552 0 0 19534
11651604 0 1398 508137 16 12945 0 0 19534
11657710 0 1398 528270 16 13338 0 0 19534
11757679 0 1398 548397 16 13731 0 0 19529
11770549 0 1398 568524 16 14124 0 0 19529
11693699 0 1398 588653 16 14517 0 0 19529
11356632 0 1398 608784 16 14910 0 0 19529
10160045 0 1398 628911 16 15304 0 0 19534
9355049 0 1398 649040 16 15697 0 0 19534
8897466 0 1398 669169 16 16090 0 0 19534
8700492 0 1398 689298 16 16483 0 0 19529
8594481 0 1398 709427 16 16876 0 0 19529
8718406 0 1398 729556 16 17269 0 0 19529
9056815 0 1398 749686 16 17662 0 0 19529
9548345 0 1398 769814 16 18056 0 0 19534
9979818 0 1398 789944 16 18449 0 0 19534
10623236 0 1398 810071 16 18842 0 0 19534
11386441 0 1398 830201 16 19235 0 0 19529
11789803 0 1398 850331 16 19628 0 0 19529
11946423 0 1398 870459 16 20021 0 0 19529
11936820 0 1398 890589 16 20414 0 0 19529
11622245 0 1398 910717 16 20808 0 0 19534
11036157 0 1398 930847 16 21201 0 0 19534
10413583 0 1398 950975 16 21594 0 0 19534
9750090 0 1398 971105 16 21987 0 0 19529
9100141 0 1398 991232 16 22380 0 0 19529
8699225 0 1399 11362 16 22773 0 0 19529
8598101 0 1399 31492 16 23166 0 0 19529
8770048 0 1399 51620 16 23560 0 0 19534
9288843 0 1399 71750 16 23953 0 0 19534
10066809 0 1399 91877 16 24346 0 0 19534
10818662 0 1399 112007 16 24739 0 0 19529
11450803 0 1399 132137 16 25132 0 0 19529
11877648 0 1399 152265 16 25525 0 0 19529
11953769 0 1399 172395 16 25919 0 0 19534
11714527 0 1399 192526 16 26312 0 0 19534
11240178 0 1399 212655 16 26705 0 0 19534
10641498 0 1399 232784 16 27098 0 0 19534
9761720 0 1399 252913 16 27491 0 0 19529
9119309 0 1399 273042 16 27884 0 0 19529
8681806 0 1399 293169 16 28277 0 0 19529
8588246 0 1399 313298 16 28671 0 0 19534
8763187 0 1399 333429 16 29064 0 0 19534
9311801 0 1399 353556 16 29457 0 0 19534
9936944 0 1399 373685 16 29850 0 0 19529
10640234 0 1399 393814 16 30243 0 0 19529
11334390 0 1399 413943 16 30636 0 0 19529
11641430 0 1399 434072 16 31029 0 0 19529
11947719 0 1399 454201 16 31423 0 0 19534
11866733 0 1399 474330 16 31816 0 0 19534
11580193 0 1399 494459 16 32209 0 0 19534
10918015 0 1399 514588 16 32602 0 0 19529
10510040 0 1399 534717 16 32995 0 0 19529
9815183 0 1399 554845 16 33388 0 0 19529
9139698 0 1399 574975 16 33781 0 0 19529
8735683 0 1399 595102 16 34174 0 0 19529
8589313 0 1399 615232 16 34568 0 0 19534
8732073 0 1399 635362 16 34961 0 0 19534
8953914 0 1399 655490 16 35354 0 0 19529
9530283 0 1399 675620 16 35747 0 0 19529
10230012 0 1399 695748 16 36140 0 0 19529
10922227 0 1399 715878 16 36533 0 0 19529
11347691 0 1399 736006 16 36926 0 0 19529
11620792 0 1399 756136 16 37320 0 0 19534
11953355 0 1399 776263 16 37713 0 0 19534
11906932 0 1399 796393 16 38106 0 0 19534
11612944 0 1399 816521 16 38499 0 0 19529
11172330 0 1399 836651 16 38892 0 0 19529
10716153 0 1399 856779 16 39285 0 0 19529
10105617 0 1399 876909 16 39678 0 0 19529
9606939 0 1399 897037 16 40072 0 0 19534
9147416 0 1399 917167 16 40465 0 0 19534
8713528 0 1399 937296 16 40858 0 0 19534
8580694 0 1399 957424 16 41251 0 0 19529
8630596 0 1399 977554 16 41644 0 0 19529
8863838 0 1399 997682 16 42037 0 0 19529
9221898 0 1400 17814 16 42431 0 0 19534
