ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
8408539 0 394 73335 0 6999999 0 0 34675671
8408366 0 394 93465 0 6999971 0 0 34675532
8408154 0 394 113593 0 6999895 0 0 34675154
8408567 0 394 133723 0 6999772 0 0 34674543
8408406 0 394 153851 0 6999602 0 0 34673698
8408262 0 394 173983 0 6999385 0 0 34672621
8408491 0 394 194112 0 6999120 0 0 34671304
8408129 0 394 214240 0 6998808 0 0 34669754
8408181 0 394 234371 0 6998450 0 0 34667975
8408274 0 394 254496 16 6998058 0 0 34666028
8408377 0 394 274628 16 6997664 0 0 -11600
8408371 0 394 294757 16 6997271 0 0 -13413
8408408 0 394 314884 16 6996878 0 0 -14988
8408403 0 394 335013 16 6996485 0 0 -16330
8408349 0 394 355143 16 6996092 0 0 -17437
8408312 0 394 375271 16 6995699 0 0 -18312
8408379 0 394 395400 16 6995306 0 0 -18948
8408445 0 394 415528 16 6994912 0 0 -19355
8408443 0 394 435657 16 6994519 0 0 -19529
8408478 0 394 455786 16 6994126 0 0 -19534
8408506 0 394 475916 16 6993733 0 0 -19529
8408528 0 394 496045 16 6993340 0 0 -19529
8408572 0 394 516174 16 6992947 0 0 -19529
8408590 0 394 536301 16 6992554 0 0 -19529
8408576 0 394 556431 16 6992160 0 0 -19534
8408593 0 394 576560 16 6991767 0 0 -19534
8408591 0 394 596689 16 6991374 0 0 -19534
8408585 0 394 616819 16 6990981 0 0 -19529
8408618 0 394 636948 16 6990588 0 0 -19529
8408639 0 394 657077 16 6990195 0 0 -19529
8408640 0 394 677207 16 6989802 0 0 -19529
8408635 0 394 697336 16 6989408 0 0 -19534
8408658 0 394 717464 16 6989015 0 0 -19534
8408652 0 394 737593 16 6988622 0 0 -19534
8408649 0 394 757722 16 6988229 0 0 -19529
8408662 0 394 777850 16 6987836 0 0 -19529
8408657 0 394 797980 16 6987443 0 0 -19529
8408660 0 394 818109 16 6987050 0 0 -19529
8408656 0 394 838238 16 6986656 0 0 -19534
8408676 0 394 858367 16 6986263 0 0 -19534
8408664 0 394 878496 16 6985870 0 0 -19534
8408661 0 394 898624 16 6985477 0 0 -19529
8408688 0 394 918753 16 6985084 0 0 -19529
8408671 0 394 938882 16 6984691 0 0 -19529
8408667 0 394 959013 16 6984298 0 0 -19529
8408662 0 394 979140 16 6983904 0 0 -19534
8408670 0 394 999272 16 6983511 0 0 -19534
8408668 0 395 19401 16 6983118 0 0 -19534
8408679 0 395 39532 16 6982725 0 0 -19529
8408655 0 395 59656 16 6982332 0 0 -19529
8408665 0 395 79788 16 6981939 0 0 -19529
8408673 0 395 99917 16 6981546 0 0 -19529
8408660 0 395 120044 16 6981152 0 0 -19534
8408634 0 395 140175 16 6980759 0 0 -19534
8408639 0 395 160304 16 6980366 0 0 -19534
8408601 0 395 180431 16 6979973 0 0 -19529
8408567 0 395 200559 16 6979580 0 0 -19529
8408550 0 395 220688 16 6979187 0 0 -19529
8408488 0 395 240817 16 6978794 0 0 -19529
8408436 0 395 260946 16 6978400 0 0 -19534
8408397 0 395 281075 16 6978007 0 0 -19534
8408345 0 395 301205 16 6977614 0 0 -19534
8408307 0 395 321334 16 6977221 0 0 -19529
8408254 0 395 341463 16 6976828 0 0 -19529
8408187 0 395 361592 16 6976435 0 0 -19529
8408120 0 395 381720 16 6976042 0 0 -19529
8408167 0 395 401849 16 6975648 0 0 -19534
8408285 0 395 421978 16 6975255 0 0 -19534
8408432 0 395 442107 16 6974862 0 0 -19534
8408485 0 395 462236 16 6974469 0 0 -19529
8408546 0 395 482366 16 6974076 0 0 -19529
8408617 0 395 502496 16 6973683 0 0 -19529
8408650 0 395 522625 16 6973290 0 0 -19529
