ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
8397458 8390514 247 93823 8 20480 0 0 -34257389
8397675 8390522 247 113951 0 9999999 0 0 15322892
8398154 8390478 247 134079 0 9999972 0 0 15322758
8399239 8390411 247 154210 0 9999897 0 0 15322385
8400709 8390340 247 174340 0 9999774 0 0 15321774
8402157 8390277 247 194468 0 9999605 0 0 15320935
8403270 8390241 247 214596 0 9999388 0 0 15319857
8403651 8390294 247 234727 0 9999124 0 0 15318545
8402465 8390402 247 254855 0 9998813 0 0 15317000
8400048 8390577 247 274984 0 9998455 0 0 15315222
8397404 8390710 247 295115 16 9998063 0 0 49570663
8395656 8390789 247 315243 16 9997670 0 0 -11570
8395697 8390747 247 335374 16 9997277 0 0 -13388
8397540 8390619 247 355502 16 9996884 0 0 -14968
8400200 8390449 247 375630 16 9996490 0 0 -16315
8401202 8390388 247 395759 16 9996097 0 0 -17427
8398560 8390553 247 415889 16 9995704 0 0 -18302
8395614 8390774 247 436017 16 9995311 0 0 -18943
8396878 8390740 247 456147 16 9994918 0 0 -19350
8400411 8390549 247 476273 16 9994525 0 0 -19524
8403069 8390347 247 496406 16 9994132 0 0 -19529
8403594 8390305 247 516531 16 9993738 0 0 -19534
8403640 8390286 247 536662 16 9993345 0 0 -19534
8403686 8390282 247 556789 16 9992952 0 0 -19534
8403712 8390271 247 576917 16 9992559 0 0 -19529
8403655 8390248 247 597048 16 9992166 0 0 -19529
8403544 8390250 247 617176 16 9991773 0 0 -19529
8403352 8390243 247 637305 16 9991380 0 0 -19529
8402991 8390251 247 657434 16 9990986 0 0 -19534
8402508 8390263 247 677564 16 9990593 0 0 -19534
8402192 8390281 247 697692 16 9990200 0 0 -19534
8401851 8390280 247 717821 16 9989807 0 0 -19529
8401443 8390298 247 737949 16 9989414 0 0 -19529
8400960 8390316 247 758080 16 9989021 0 0 -19529
8400405 8390353 247 778208 16 9988628 0 0 -19529
8399982 8390375 247 798338 16 9988234 0 0 -19534
8399563 8390400 247 818466 16 9987841 0 0 -19534
8399101 8390419 247 838596 16 9987448 0 0 -19534
8398801 8390439 247 858726 16 9987055 0 0 -19529
8398351 8390468 247 878854 16 9986662 0 0 -19529
8397971 8390491 247 898981 16 9986269 0 0 -19529
8397777 8390503 247 919112 16 9985876 0 0 -19529
8397372 8390531 247 939239 16 9985482 0 0 -19534
8396767 8390580 247 959370 16 9985089 0 0 -19534
8396380 8390614 247 979498 16 9984696 0 0 -19534
8396309 8390611 247 999626 16 9984303 0 0 -19529
8396360 8390609 248 19756 16 9983910 0 0 -19529
8396292 8390618 248 39886 16 9983517 0 0 -19529
8396081 8390635 248 60014 16 9983124 0 0 -19529
8395843 8390654 248 80142 16 9982730 0 0 -19534
8395769 8390670 248 100272 16 9982337 0 0 -19534
8395752 8390669 248 120403 16 9981944 0 0 -19534
8395751 8390676 248 140534 16 9981551 0 0 -19529
8395578 8390694 248 160662 16 9981158 0 0 -19529
8395511 8390709 248 180791 16 9980765 0 0 -19529
8395488 8390705 248 200919 16 9980371 0 0 -19534
8395462 8390711 248 221049 16 9979978 0 0 -19534
8395454 8390722 248 241177 16 9979585 0 0 -19534
8395433 8390724 248 261306 16 9979192 0 0 -19534
8395419 8390724 248 281436 16 9978799 0 0 -19529
8395385 8390744 248 301564 16 9978406 0 0 -19529
8395362 8390745 248 321692 16 9978013 0 0 -19529
8395361 8390743 248 341822 16 9977619 0 0 -19534
8395355 8390745 248 361950 16 9977226 0 0 -19534
8395359 8390752 248 382078 16 9976833 0 0 -19534
8395364 8390760 248 402208 16 9976440 0 0 -19529
8395386 8390760 248 422336 16 9976047 0 0 -19529
8395392 8390769 248 442464 16 9975654 0 0 -19529
8395409 8390771 248 462594 16 9975261 0 0 -19529
8395404 8390769 248 482724 16 9974868 0 0 -19529
8395415 8390774 248 502852 16 9974474 0 0 -19534
8395457 8390782 248 522982 16 9974081 0 0 -19534
8395513 8390777 248 543110 16 9973688 0 0 -19529
8395524 8390786 248 563238 16 9973295 0 0 -19529
8396840 8390747 248 583368 16 9972902 0 0 -19529
8402213 8390347 248 603496 16 9972509 0 0 -19529
8396812 8390646 248 623626 16 9972115 0 0 -19534
8402144 8390433 248 643756 16 9971722 0 0 -19534
8397068 8390602 248 663884 16 9971329 0 0 -19534
8402040 8390455 248 684014 16 9970936 0 0 -19534
8396992 8390564 248 704142 16 9970543 0 0 -19529
8402847 8390577 248 724270 16 9970150 0 0 -19529
8401220 8390300 248 744401 16 9969757 0 0 -19529
8402035 8390342 248 764528 16 9969364 0 0 -19529
8402916 8390413 248 784660 16 9968970 0 0 -19534
8403235 8390451 248 804788 16 9968577 0 0 -19534
8402670 8390399 248 824916 16 9968184 0 0 -19529
8402083 8390344 248 845044 16 9967791 0 0 -19529
8401207 8390299 248 865175 16 9967398 0 0 -19529
