ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
8536560 8409835 74 938924 0 131072 0 0 144527
8538396 8409642 74 959051 0 -38054743 0 0 -189714900
8534631 8410118 74 979179 0 -38054957 0 0 -189715963
8524159 8410410 74 999308 0 -38055123 0 0 -189716788
8512013 8409544 75 19438 0 -38055224 0 0 -189717289
8502573 8408113 75 39566 0 -38055258 0 0 -189717458
8498939 8407449 75 59696 0 -38055235 0 0 -189717344
8502511 8408205 75 79826 0 -38055165 0 0 -189716996
8516036 8409867 75 99953 0 -38055048 0 0 -189716415
8534106 8409943 75 120082 0 -38054884 0 0 -189715600
8522863 8409761 75 140213 0 -38054673 0 0 -189714552
8492826 8402860 75 160341 0 -38054414 0 0 1634
8511881 8393401 75 180470 0 -38054108 0 0 4218
8532190 8400724 75 200599 0 -38053755 0 0 6796
8501699 8403997 75 220727 0 -38053355 0 0 9285
8526088 8397933 75 240858 0 -38052908 0 0 11675
8508285 8404337 75 260989 0 -38052414 0 0 14014
8517318 8398989 75 281116 0 -38051872 0 0 16359
8521510 8402853 75 301247 0 -38051283 0 0 18704
8522943 8404564 75 321376 0 -38050647 0 0 21049
8506895 8393781 75 341505 4 -38049964 0 0 23394
8494997 8391750 75 361632 4 -38049234 0 0 25734
8499185 8392200 75 381762 4 -38048456 0 0 28079
8487670 8395266 75 401890 4 -38047632 0 0 30419
8497081 8400331 75 422021 4 -38046760 0 0 32763
8512428 8404339 75 442148 4 -38045841 0 0 35109
8527947 8407469 75 462279 4 -38044882 0 0 37419
8543459 8409631 75 482406 4 -38043909 0 0 39560
8545658 8408446 75 502536 4 -38042924 0 0 41527
8534347 8404743 75 522665 4 -38041927 0 0 43321
8518246 8400458 75 542791 4 -38040919 0 0 44936
8506238 8397543 75 562922 4 -38039898 0 0 46381
8492345 8394166 75 583050 0 -38038866 0 0 47643
8487538 8392328 75 603178 0 -38037822 0 0 48736
8505449 8395414 75 623308 0 -38036767 0 0 49645
8528089 8400683 75 643435 0 -38035699 0 0 50386
8543358 8405851 75 663566 0 -38034620 0 0 50982
8544589 8408916 75 683695 0 -38033529 0 0 51568
8529942 8407930 75 703825 0 -38032426 0 0 52154
8507220 8403541 75 723952 4 -38031311 0 0 52740
8489522 8397345 75 744081 4 -38030184 0 0 53331
8493782 8392881 75 764212 0 -38029046 0 0 53912
8511289 8392715 75 784339 0 -38027896 0 0 54499
8532079 8397093 75 804468 0 -38026734 0 0 55085
8541479 8403612 75 824598 0 -38025561 0 0 55671
8528197 8408359 75 844726 0 -38024375 0 0 56257
8507107 8408207 75 864856 0 -38023178 0 0 56843
8492152 8403745 75 884985 0 -38021969 0 0 57430
8495781 8397252 75 905115 0 -38020748 0 0 58016
8515075 8392715 75 925242 0 -38019515 0 0 58602
8533607 8392247 75 945373 0 -38018271 0 0 59183
8540709 8395858 75 965499 0 -38017015 0 0 59770
8531299 8401894 75 985630 0 -38015747 0 0 60355
8515232 8406533 76 5759 0 -38014467 0 0 60942
8496707 8408976 76 25887 0 -38013176 0 0 61528
