ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
8404040 9998926 1740 178484 8 75008 0 0 67862241
8403857 9998610 1740 198611 0 -19999999 0 0 -31874479
8403425 9997770 1740 218740 0 -19999972 0 0 -31874345
8403407 9997716 1740 238871 0 -19999896 0 0 -31873968
8403834 9998577 1740 259002 0 -19999774 0 0 -31873362
8405067 10000683 1740 279127 0 -19999604 0 0 -31872517
8406134 10002265 1740 299258 0 -19999387 0 0 -31871439
8407119 10003332 1740 319387 0 -19999124 0 0 -31870133
8404738 9998388 1740 339516 0 -19998812 0 0 -31868583
8404695 9999824 1740 359645 0 -19998454 0 0 -31866804
8407353 10003500 1740 379774 0 -19998049 0 0 -99727033
8407304 10002919 1740 399903 0 -19997596 0 0 11938
8406210 10000554 1740 420034 0 -19997096 0 0 14288
8404820 9998201 1740 440161 0 -19996549 0 0 16628
8403911 9997015 1740 460290 0 -19995955 0 0 18973
8402838 9995785 1740 480420 0 -19995314 0 0 21312
8403999 9998657 1740 500546 0 -19994625 0 0 23658
8406384 10002572 1740 520678 4 -19993890 0 0 26002
8407082 10003367 1740 540805 4 -19993107 0 0 28342
8406638 10001604 1740 560932 4 -19992277 0 0 30688
8403290 9996671 1740 581063 4 -19991400 0 0 33032
8403445 9997732 1740 601192 4 -19990475 0 0 35377
8402999 9996772 1740 621319 0 -19989514 0 0 37668
8403475 9997779 1740 641448 0 -19988539 0 0 39794
8404137 9999073 1740 661577 0 -19987553 0 0 41741
8404845 10000302 1740 681706 0 -19986555 0 0 43515
8405110 10000679 1740 701836 0 -19985545 0 0 45109
8404595 9999829 1740 721964 0 -19984523 0 0 46536
8403530 9997868 1740 742093 0 -19983490 0 0 47777
8402797 9996203 1740 762222 0 -19982444 0 0 48850
8402765 9995662 1740 782351 0 -19981387 0 0 49745
8403064 9995792 1740 802480 0 -19980318 0 0 50460
8403563 9996367 1740 822609 0 -19979238 0 0 51051
8404148 9997153 1740 842738 4 -19978145 0 0 51637
8404678 9997963 1740 862868 0 -19977041 0 0 52223
8405257 9998836 1740 882997 0 -19975925 0 0 52809
8405837 9999830 1740 903125 0 -19974797 0 0 53396
8406200 10000450 1740 923254 0 -19973658 0 0 53977
8406537 10001026 1740 943383 0 -19972506 0 0 54568
8405163 9998729 1740 963512 0 -19971343 0 0 55149
8403283 9996578 1740 983641 0 -19970168 0 0 55736
8404753 9999269 1741 3770 0 -19968981 0 0 56322
8405069 10000598 1741 23899 0 -19967782 0 0 56913
8407047 10003267 1741 44030 0 -19966572 0 0 57494
8406798 10001613 1741 64157 0 -19965350 0 0 58081
8404106 9997075 1741 84286 0 -19964116 0 0 58667
8402849 9996046 1741 104419 0 -19962870 0 0 59252
8404470 9999582 1741 124548 0 -19961613 0 0 59838
8407073 10003345 1741 144677 0 -19960343 0 0 60424
8407115 10002270 1741 164805 0 -19959062 0 0 61011
8404502 9997669 1741 184934 0 -19957769 0 0 61597
8402854 9995895 1741 205062 0 -19956465 0 0 62178
8404045 9998825 1741 225191 0 -19955148 0 0 62765
8406684 10002868 1741 245321 0 -19953820 0 0 63351
8407461 10003091 1741 265450 0 -19952480 0 0 63937
8405680 9999490 1741 285579 0 -19951128 0 0 64523
8403414 9996203 1741 305708 0 -19949764 0 0 65110
8403012 9996647 1741 325837 0 -19948389 0 0 65696
8405015 10000541 1741 345964 0 -19947001 0 0 66283
8407262 10003609 1741 366093 0 -19945602 0 0 66869
8407405 10002763 1741 386222 0 -19944192 0 0 67451
8405496 9999142 1741 406351 0 -19942769 0 0 68041
8403453 9996246 1741 426480 16 -19941335 0 0 68623
8402827 9996156 1741 446609 16 -19939895 0 0 69179
8403978 9998754 1741 466737 16 -19938455 0 0 69677
8406167 10002297 1741 486868 16 -19937015 0 0 70113
8407523 10003863 1741 506996 16 -19935575 0 0 70491
8407533 10003005 1741 527124 16 -19934135 0 0 70814
8406237 10000313 1741 547255 16 -19932695 0 0 71071
8404553 9997656 1741 567383 16 -19931255 0 0 71275
8403083 9995851 1741 587512 16 -19929815 0 0 71424
8402893 9996395 1741 607640 16 -19928375 0 0 71509
8403997 9998768 1741 627771 16 -19926936 0 0 71533
8405754 10001742 1741 647899 16 -19925496 0 0 71534
8407144 10003629 1741 668030 16 -19924056 0 0 71533
8407841 10003943 1741 688156 16 -19922616 0 0 71534
8407246 10002218 1741 708286 16 -19921176 0 0 71534
8405881 9999695 1741 728415 16 -19919736 0 0 71533
8404309 9997247 1741 748543 16 -19918296 0 0 71534
8403169 9995844 1741 768675 16 -19916856 0 0 71533
8402772 9995946 1741 788802 16 -19915416 0 0 71534
8403521 9997837 1741 808931 16 -19913976 0 0 71534
8404833 10000255 1741 829060 16 -19912536 0 0 71539
8406416 10002689 1741 849189 16 -19911097 0 0 71534
8407626 10004135 1741 869320 16 -19909657 0 0 71534
8407918 10003813 1741 889447 16 -19908217 0 0 71533
8407231 10002065 1741 909578 16 -19906777 0 0 71533
8405990 9999788 1741 929709 16 -19905337 0 0 71533
8404578 9997574 1741 949837 16 -19903897 0 0 71532
8403363 9996006 1741 969965 16 -19902457 0 0 71533
8402774 9995782 1741 990095 16 -19901017 0 0 71533
8403153 9997045 1742 10223 16 -19899577 0 0 71533
8404063 9998921 1742 30351 16 -19898138 0 0 71528
8405452 10001322 1742 50482 16 -19896698 0 0 71533
8406711 10003178 1742 70610 16 -19895258 0 0 71533
8407616 10004244 1742 90738 16 -19893818 0 0 71533
8408081 10004320 1742 110869 16 -19892378 0 0 71533
8407753 10003158 1742 130997 16 -19890938 0 0 71534
8406668 10000931 1742 151125 16 -19889498 0 0 71534
8405409 9998816 1742 171253 16 -19888058 0 0 71534
8404150 9996972 1742 191381 16 -19886619 0 0 71530
8403088 9995782 1742 211512 16 -19885179 0 0 71529
8402790 9995875 1742 231640 16 -19883739 0 0 71534
8403103 9996941 1742 251768 16 -19882299 0 0 71535
8403902 9998638 1742 271899 16 -19880859 0 0 71534
8405040 10000672 1742 292029 16 -19879419 0 0 71533
8406371 10002725 1742 312157 16 -19877979 0 0 71534
8407539 10004248 1742 332286 16 -19876539 0 0 71534
8408144 10004655 1742 352414 16 -19875099 0 0 71534
8408122 10004001 1742 372542 16 -19873660 0 0 71529
8407444 10002377 1742 392671 16 -19872220 0 0 71534
8406360 10000335 1742 412801 16 -19870780 0 0 71534
8404997 9998141 1742 432930 16 -19869340 0 0 71534
8403658 9996346 1742 453060 16 -19867900 0 0 71533
8402938 9995724 1742 473188 16 -19866460 0 0 71534
8402822 9996121 1742 493317 16 -19865020 0 0 71534
8403271 9997341 1742 513445 16 -19863580 0 0 71534
8404132 9999078 1742 533576 16 -19862140 0 0 71534
8405450 10001332 1742 553704 16 -19860700 0 0 71534
8406653 10003185 1742 573834 16 -19859260 0 0 71538
8407743 10004488 1742 593961 16 -19857820 0 0 71539
8408301 10004728 1742 614092 16 -19856380 0 0 71538
8408011 10003567 1742 634221 16 -19854941 0 0 71534
8407171 10001786 1742 654350 16 -19853501 0 0 71534
8405944 9999629 1742 674477 16 -19852061 0 0 71534
8404606 9997571 1742 694608 16 -19850621 0 0 71534
8403637 9996274 1742 714739 16 -19849181 0 0 71533
8402908 9995663 1742 734868 16 -19847741 0 0 71533
8402835 9996144 1742 754997 16 -19846301 0 0 71533
8403261 9997295 1742 775126 16 -19844862 0 0 71528
8404263 9999284 1742 795255 16 -19843422 0 0 71527
8405648 10001647 1742 815384 16 -19841982 0 0 71528
8407003 10003658 1742 835512 16 -19840542 0 0 71533
8407988 10004767 1742 855640 16 -19839102 0 0 71533
8408390 10004769 1742 875771 16 -19837662 0 0 71532
8408249 10004057 1742 895899 16 -19836222 0 0 71533
8407507 10002393 1742 916029 16 -19834782 0 0 71533
8406031 9999697 1742 936155 16 -19833342 0 0 71534
8404709 9997628 1742 956286 16 -19831903 0 0 71529
8403500 9996091 1742 976414 16 -19830463 0 0 71534
8402916 9995660 1742 996542 16 -19829023 0 0 71535
8402930 9996336 1743 16671 16 -19827583 0 0 71535
8403586 9997943 1743 36799 16 -19826143 0 0 71535
8404657 9999980 1743 56929 16 -19824703 0 0 71534
8406061 10002309 1743 77057 16 -19823263 0 0 71535
8407291 10004012 1743 97188 16 -19821823 0 0 71534
8408224 10004969 1743 117316 16 -19820384 0 0 71530
8408428 10004664 1743 137445 16 -19818944 0 0 71529
8408115 10003661 1743 157573 16 -19817504 0 0 71535
8407159 10001660 1743 177703 16 -19816064 0 0 71534
8405683 9999077 1743 197832 16 -19814624 0 0 71534
8404445 9997240 1743 217960 16 -19813184 0 0 71534
8403373 9995918 1743 238090 16 -19811744 0 0 71533
8402906 9995644 1743 258219 16 -19810304 0 0 71534
8402952 9996435 1743 278347 16 -19808865 0 0 71529
8403627 9998063 1743 298478 16 -19807425 0 0 71529
8404879 10000398 1743 318606 16 -19805985 0 0 71534
8406087 10002357 1743 338735 16 -19804545 0 0 71534
8407317 10004073 1743 358863 16 -19803105 0 0 71534
8408247 10004984 1743 378995 16 -19801665 0 0 71533
8408402 10004488 1743 399122 16 -19800225 0 0 71534
8407882 10003129 1743 419251 16 -19798785 0 0 71534
8406809 10000985 1743 439382 16 -19797345 0 0 71533
8405506 9998801 1743 459509 16 -19795905 0 0 71534
8404082 9996741 1743 479638 16 -19794465 0 0 71539
8403203 9995792 1743 499767 16 -19793026 0 0 71534
8402825 9995700 1743 519898 16 -19791586 0 0 71533
8403012 9996560 1743 540029 16 -19790146 0 0 71532
8403920 9998598 1743 560158 16 -19788706 0 0 71532
8405241 10000974 1743 580285 16 -19787266 0 0 71533
8406657 10003182 1743 600414 16 -19785826 0 0 71533
8407730 10004535 1743 620543 16 -19784386 0 0 71533
8408339 10004946 1743 640673 16 -19782946 0 0 71533
8408305 10004184 1743 660802 16 -19781506 0 0 71533
8407539 10002364 1743 680930 16 -19780066 0 0 71533
8406326 10000150 1743 701058 16 -19778626 0 0 71538
8404866 9997845 1743 721188 16 -19777187 0 0 71533
8403786 9996359 1743 741317 16 -19775747 0 0 71534
8403032 9995650 1743 761447 16 -19774307 0 0 71534
8402892 9996188 1743 781573 16 -19772867 0 0 71534
8403449 9997667 1743 801702 16 -19771427 0 0 71534
8404674 9999989 1743 821830 16 -19769987 0 0 71535
8405959 10002149 1743 841961 16 -19768547 0 0 71534
8407097 10003724 1743 862088 16 -19767108 0 0 71530
8408070 10004783 1743 882217 16 -19765668 0 0 71530
8408385 10004684 1743 902348 16 -19764228 0 0 71529
8407939 10003277 1743 922476 16 -19762788 0 0 71534
8406751 10000906 1743 942604 16 -19761348 0 0 71535
8405506 9998774 1743 962735 16 -19759908 0 0 71534
8404015 9996637 1743 982863 16 -19758468 0 0 71534
8403158 9995723 1744 2992 16 -19757028 0 0 71534
8402837 9995853 1744 23122 16 -19755588 0 0 71533
8403171 9996949 1744 43250 16 -19754149 0 0 71529
8404153 9999009 1744 63378 16 -19752709 0 0 71534
8405602 10001539 1744 83507 16 -19751269 0 0 71534
8406848 10003387 1744 103637 16 -19749829 0 0 71534
8407892 10004596 1744 123766 16 -19748389 0 0 71534
8408328 10004730 1744 143894 16 -19746949 0 0 71534
8408048 10003561 1744 164027 16 -19745509 0 0 71533
8406941 10001227 1744 184152 16 -19744069 0 0 71534
8405730 9999131 1744 204283 16 -19742629 0 0 71533
8404386 9997099 1744 224412 16 -19741189 0 0 71534
8403385 9995857 1744 244541 16 -19739749 0 0 71539
