ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
11208844 0 941 91560 8 9472 0 0 39717
11208834 0 941 111688 0 -1 0 0 -7347
11208870 0 941 131819 0 -28 0 0 -7481
11208896 0 941 151946 0 -103 0 0 -7854
11208942 0 941 172075 0 -226 0 0 -8465
11208923 0 941 192205 16 -394 0 0 -9300
11208990 0 941 212334 16 -576 0 0 -10204
11209033 0 941 232462 16 -758 0 0 -11108
11209093 0 941 252591 16 -939 0 0 -12007
11209113 0 941 272722 16 -1121 0 0 -12911
11209125 0 941 292851 16 -1303 0 0 -53532
11209151 0 941 312980 16 -1485 0 0 -7372
11209166 0 941 333109 16 -1667 0 0 -8142
11209167 0 941 353237 16 -1848 0 0 -8669
11209131 0 941 373366 16 -2030 0 0 -8962
11209097 0 941 393495 16 -2212 0 0 -9032
11209098 0 941 413624 16 -2394 0 0 -9032
11209095 0 941 433752 16 -2576 0 0 -9032
11209086 0 941 453881 16 -2758 0 0 -9037
11209079 0 941 474010 16 -2939 0 0 -9032
11209069 0 941 494142 16 -3121 0 0 -9032
11209063 0 941 514271 16 -3303 0 0 -9032
11209079 0 941 534399 16 -3485 0 0 -9032
11209079 0 941 554528 16 -3667 0 0 -9037
11209090 0 941 574657 16 -3849 0 0 -9037
11209063 0 941 594785 16 -4031 0 0 -9037
11209084 0 941 614913 16 -4212 0 0 -9032
11209062 0 941 635042 16 -4394 0 0 -9032
11209071 0 941 655175 16 -4576 0 0 -9032
11209071 0 941 675304 16 -4758 0 0 -9037
11209077 0 941 695433 16 -4940 0 0 -9037
11209070 0 941 715562 16 -5121 0 0 -9032
11209062 0 941 735688 16 -5303 0 0 -9032
11209090 0 941 755819 16 -5485 0 0 -9032
11209088 0 941 775948 16 -5667 0 0 -9032
11209075 0 941 796075 16 -5849 0 0 -9032
11209076 0 941 816205 16 -6031 0 0 -9037
11209060 0 941 836336 16 -6212 0 0 -9032
11209043 0 941 856463 16 -6394 0 0 -9032
11209056 0 941 876592 16 -6576 0 0 -9032
11209046 0 941 896720 16 -6758 0 0 -9032
11209051 0 941 916848 16 -6940 0 0 -9037
11209034 0 941 936977 16 -7122 0 0 -9037
11209043 0 941 957106 16 -7303 0 0 -9032
11209045 0 941 977237 16 -7485 0 0 -9032
11209043 0 941 997365 16 -7667 0 0 -9032
11209059 0 942 17494 16 -7849 0 0 -9032
11209104 0 942 37623 16 -8031 0 0 -9037
