ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
8397896 8519519 1419 210244 0 -9999999 0 0 -50805102
8400528 8514103 1419 230373 0 -9999972 0 0 -50804968
8398034 8520002 1419 250500 0 -9999896 0 0 -50804590
8394532 8536556 1419 270631 0 -9999774 0 0 -50803984
8413609 8535269 1419 290757 0 -9999604 0 0 -50803140
8448524 8488270 1419 310888 0 -9999387 0 0 -50802062
8421677 8518272 1419 331017 0 -9999123 0 0 -50800750
8402674 8537434 1419 351144 0 -9998812 0 0 -50799205
8439197 8488489 1419 371272 0 -9998453 0 0 -50797421
8424360 8521625 1419 391401 0 -9998048 0 0 -50795409
8424960 8498788 1419 411530 0 -9997595 0 0 11943
8445277 8527753 1419 431659 0 -9997095 0 0 14293
8423032 8539401 1419 451788 0 -9996548 0 0 16633
8424807 8541201 1419 471917 0 -9995954 0 0 18978
8432659 8542084 1419 492048 0 -9995312 0 0 21322
8439908 8542900 1419 512177 4 -9994624 0 0 23662
8419037 8535552 1419 532306 4 -9993888 0 0 26007
8404867 8523581 1419 552435 4 -9993105 0 0 28352
8402410 8521085 1419 572564 4 -9992275 0 0 30692
8405254 8524782 1419 592693 4 -9991398 0 0 33037
8400674 8512594 1419 612822 4 -9990473 0 0 35381
8399832 8479557 1419 632951 4 -9989512 0 0 37672
8428765 8498131 1419 653080 0 -9988537 0 0 39798
8453878 8538997 1419 673209 0 -9987551 0 0 41746
8445730 8543546 1419 693338 0 -9986553 0 0 43515
8418657 8511000 1419 713467 0 -9985543 0 0 45114
8397531 8476694 1419 733596 0 -9984521 0 0 46535
8406212 8485859 1419 753725 0 -9983487 0 0 47782
8430899 8520222 1419 773854 0 -9982442 0 0 48850
8449853 8543135 1419 793983 0 -9981385 0 0 49744
8455589 8542829 1419 814112 0 -9980316 0 0 50460
8443679 8518632 1419 834241 0 -9979235 0 0 51056
8419177 8490531 1419 854370 0 -9978143 0 0 51637
8398767 8482119 1419 874499 0 -9977039 0 0 52223
8399178 8501330 1419 894630 0 -9975923 0 0 52809
8420645 8530119 1419 914759 0 -9974795 0 0 53395
8446351 8533381 1419 934888 0 -9973655 0 0 53981
8453121 8508641 1419 955018 0 -9972504 0 0 54562
8437685 8487051 1419 975145 0 -9971340 0 0 55154
8412597 8490463 1419 995274 0 -9970165 0 0 55740
8396442 8517917 1420 15404 0 -9968979 0 0 56321
8401877 8537550 1420 35533 0 -9967780 0 0 56907
8420783 8538146 1420 55662 0 -9966570 0 0 57493
8439650 8522981 1420 75788 0 -9965347 0 0 58085
8450522 8506946 1420 95918 0 -9964113 0 0 58672
8454475 8496456 1420 116049 0 -9962868 0 0 59253
8451540 8503808 1420 136175 0 -9961610 0 0 59840
8437691 8525290 1420 156304 0 -9960341 0 0 60426
8418721 8539765 1420 176434 0 -9959060 0 0 61007
8403363 8540960 1420 196562 0 -9957767 0 0 61593
8395721 8533868 1420 216692 0 -9956462 0 0 62185
8393472 8525894 1420 236820 0 -9955146 0 0 62766
8393660 8518616 1420 256949 0 -9953817 0 0 63357
8395037 8511992 1420 277078 0 -9952477 0 0 63938
8395822 8510356 1420 297206 0 -9951125 0 0 64524
8414730 8523549 1420 317336 0 -9949762 0 0 65111
8407358 8535025 1420 337465 0 -9948386 0 0 65696
8420512 8520080 1420 357594 0 -9946999 0 0 66282
8443588 8492992 1420 377723 0 -9945600 0 0 66869
8453888 8484271 1420 397852 0 -9944189 0 0 67455
8442713 8502279 1420 417981 0 -9942766 0 0 68041
8415492 8528498 1420 438109 0 -9941331 0 0 68633
8396638 8534145 1420 458239 0 -9939885 0 0 69214
8399334 8516529 1420 478368 0 -9938427 0 0 69800
8418747 8493992 1420 498497 0 -9936958 0 0 70381
8442908 8489056 1420 518626 0 -9935476 0 0 70972
8453962 8506261 1420 538755 0 -9933983 0 0 71553
8446231 8528349 1420 558884 0 -9932477 0 0 72145
8425502 8537403 1420 579015 0 -9930960 0 0 72730
8405264 8528564 1420 599142 0 -9929431 0 0 73317
8395105 8506635 1420 619273 0 -9927891 0 0 73898
8400821 8486823 1420 639402 0 -9926339 0 0 74479
8418476 8484051 1420 659529 0 -9924774 0 0 75071
8439402 8499297 1420 679658 0 -9923198 0 0 75657
8451776 8519335 1420 699789 0 -9921611 0 0 76242
8451985 8535514 1420 719918 0 -9920011 0 0 76829
8437105 8533986 1420 740049 0 -9918400 0 0 77414
8415058 8516059 1420 760176 0 -9916776 0 0 78002
8399039 8496151 1420 780304 0 -9915142 0 0 78583
8394600 8486592 1420 800434 0 -9913495 0 0 79168
8402829 8491719 1420 820563 0 -9911837 0 0 79755
8420757 8509180 1420 840692 0 -9910166 0 0 80346
8439827 8527708 1420 860821 0 -9908484 0 0 80927
8451179 8536198 1420 880950 0 -9906790 0 0 81513
8453113 8532168 1420 901078 0 -9905084 0 0 82106
8443231 8515199 1420 921208 0 -9903367 0 0 82687
8424022 8494114 1420 941337 0 -9901638 0 0 83274
8406461 8482892 1420 961463 0 -9899897 0 0 83855
8395514 8486668 1420 981592 0 -9898144 0 0 84446
8396705 8504208 1421 1721 0 -9896380 0 0 85028
8409038 8525409 1421 21851 0 -9894603 0 0 85619
8427541 8539153 1421 41979 0 -9892815 0 0 86200
8445016 8538565 1421 62110 0 -9891015 0 0 86786
8452971 8524009 1421 82239 0 -9889203 0 0 87372
8449117 8500692 1421 102366 0 -9887379 0 0 87959
8436134 8485550 1421 122495 0 -9885544 0 0 88545
8418015 8482434 1421 142624 0 -9883697 0 0 89131
8401725 8494899 1421 162753 0 -9881838 0 0 89716
8394603 8518686 1421 182882 0 -9879967 0 0 90303
8399924 8533820 1421 203013 0 -9878085 0 0 90888
8414091 8537870 1421 223142 0 -9876190 0 0 91475
8432121 8528966 1421 243271 0 -9874284 0 0 92060
8446967 8510221 1421 263400 0 -9872366 0 0 92648
8452874 8492185 1421 283529 0 -9870436 0 0 93234
8447646 8483259 1421 303658 0 -9868495 0 0 93814
8433590 8490394 1421 323787 0 -9866541 0 0 94405
8414935 8510111 1421 343916 0 -9864576 0 0 94991
8399174 8532140 1421 364045 0 -9862599 0 0 95578
8394633 8542207 1421 384174 0 -9860610 0 0 96164
8401963 8535572 1421 404303 0 -9858610 0 0 96751
8417618 8516732 1421 424432 0 -9856598 0 0 97332
8437392 8491409 1421 444561 0 -9854574 0 0 97919
8449847 8477551 1421 464690 0 -9852538 0 0 98505
8450448 8483949 1421 484819 0 -9850490 0 0 99091
8437999 8508050 1421 504950 0 -9848431 0 0 99676
8419567 8532663 1421 525079 0 -9846360 0 0 100258
8402148 8545217 1421 545208 0 -9844277 0 0 100844
8394760 8538291 1421 565336 0 -9842182 0 0 101430
8402567 8513299 1421 585465 0 -9840075 0 0 102016
8420982 8487718 1421 605594 0 -9837957 0 0 102603
8439739 8478180 1421 625723 0 -9835827 0 0 103189
8449839 8490712 1421 645852 0 -9833685 0 0 103775
8447644 8516201 1421 665982 0 -9831531 0 0 104360
8432469 8536270 1421 686108 0 -9829365 0 0 104949
8412114 8540265 1421 706240 0 -9827188 0 0 105534
8397207 8523915 1421 726366 0 -9824999 0 0 106122
8398725 8492723 1421 746497 0 -9822798 0 0 106707
8415358 8480643 1421 766624 0 -9820585 0 0 107294
8436734 8495685 1421 786753 0 -9818361 0 0 107875
8450007 8524678 1421 806882 0 -9816125 0 0 108462
8447902 8542245 1421 827013 0 -9813876 0 0 109052
8429338 8536386 1421 847139 0 -9811616 0 0 109639
8407538 8506554 1421 867269 0 -9809345 0 0 110221
8396318 8479752 1421 887398 0 -9807061 0 0 110805
8401178 8477264 1421 907527 0 -9804766 0 0 111393
8422012 8501278 1421 927656 0 -9802459 0 0 111978
8442320 8534297 1421 947785 0 -9800140 0 0 112565
8450345 8549212 1421 967914 0 -9797809 0 0 113150
8442792 8535929 1421 988045 0 -9795467 0 0 113735
8422459 8500950 1422 8171 0 -9793113 0 0 114323
8401327 8475550 1422 28300 0 -9790747 0 0 114906
8395821 8479122 1422 48429 0 -9788369 0 0 115490
8408984 8506862 1422 68559 0 -9785979 0 0 116081
8430845 8537973 1422 88688 0 -9783578 0 0 116663
8447466 8539438 1422 108817 0 -9781165 0 0 117249
