ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
8403639 9996815 2580 204899 0 -19999999 0 0 -99731765
8404142 9997443 2580 225030 0 -19999972 0 0 -99731631
8404182 9997508 2580 245157 0 -19999896 0 0 -99731253
8403576 9996736 2580 265286 0 -19999773 0 0 -99730642
8402898 9996080 2580 285415 0 -19999604 0 0 -99729803
8402819 9996525 2580 305544 0 -19999387 0 0 -99728725
8404017 9999206 2580 325673 0 -19999123 0 0 -99727413
8407325 10003474 2580 345802 0 -19998811 0 0 -99725863
8403642 9996915 2580 365933 0 -19998453 0 0 -99724085
8403209 9997426 2580 386060 0 -19998047 0 0 -99722068
8405858 10002330 2580 406191 0 -19997594 0 0 11948
8407442 10004437 2580 426320 0 -19997095 0 0 14293
8408003 10004688 2580 446449 0 -19996547 0 0 16638
8407369 10003052 2580 466575 0 -19995953 0 0 18978
8405573 9999571 2580 486704 0 -19995312 0 0 21323
8403198 9996487 2580 506833 4 -19994623 0 0 23668
8403442 9998091 2580 526963 4 -19993887 0 0 26012
8405545 10001770 2580 547091 4 -19993104 0 0 28352
8407529 10003459 2580 567220 4 -19992274 0 0 30697
8404241 9998749 2580 587350 4 -19991397 0 0 33037
8407567 10004512 2580 607479 4 -19990472 0 0 35382
8406607 10003419 2580 627608 0 -19989511 0 0 37677
8407161 10004087 2580 647737 0 -19988536 0 0 39798
8407903 10004681 2580 667866 0 -19987550 0 0 41746
8407575 10003319 2580 687995 0 -19986551 0 0 43524
8406051 10000381 2580 708126 0 -19985541 0 0 45118
8404232 9997565 2580 728255 0 -19984520 0 0 46534
8403012 9996157 2580 748384 0 -19983486 0 0 47781
8402845 9996607 2580 768513 0 -19982441 0 0 48849
8403115 9997391 2580 788642 0 -19981384 0 0 49744
8402925 9996858 2580 808772 0 -19980315 0 0 50459
8402940 9996104 2580 828901 0 -19979234 0 0 51055
8403889 9997058 2580 849032 4 -19978142 0 0 51636
8404968 9998573 2580 869158 0 -19977037 0 0 52228
8405873 10000049 2580 889286 0 -19975921 0 0 52809
8406661 10001433 2580 909415 0 -19974794 0 0 53391
8407265 10002546 2580 929545 0 -19973654 0 0 53982
8407657 10003436 2580 949673 0 -19972503 0 0 54564
8407932 10004107 2580 969802 0 -19971339 0 0 55155
8408031 10004466 2580 989931 0 -19970164 0 0 55741
8408055 10004714 2581 10060 0 -19968977 0 0 56328
8407634 10003474 2581 30189 0 -19967779 0 0 56908
8404597 9998364 2581 50318 0 -19966568 0 0 57500
8404973 9999497 2581 70447 0 -19965346 0 0 58081
8402809 9996118 2581 90576 0 -19964112 0 0 58666
8403704 9998547 2581 110705 0 -19962866 0 0 59258
8406311 10002879 2581 130834 0 -19961609 0 0 59839
8407908 10004393 2581 150963 0 -19960339 0 0 60430
8406413 10001028 2581 171092 0 -19959058 0 0 61011
8403474 9996615 2581 191221 0 -19957765 0 0 61598
8403176 9997336 2581 211350 0 -19956461 0 0 62179
8405552 10001764 2581 231479 0 -19955144 0 0 62770
8407756 10004566 2581 251608 0 -19953816 0 0 63351
8407304 10002702 2581 271735 0 -19952476 0 0 63938
8404796 9998322 2581 291864 0 -19951124 0 0 64524
8402932 9996207 2581 311993 0 -19949760 0 0 65111
8403765 9998660 2581 332124 0 -19948384 0 0 65701
8406396 10003050 2581 352253 0 -19946997 0 0 66282
8407950 10004664 2581 372380 0 -19945598 0 0 66869
8407082 10002266 2581 392511 0 -19944187 0 0 67455
8404581 9997993 2581 412640 0 -19942764 0 0 68046
8402928 9996152 2581 432769 16 -19941330 0 0 68628
8403350 9997813 2581 452896 16 -19939890 0 0 69184
8405255 10001294 2581 473027 16 -19938450 0 0 69680
