ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
9661276 0 2181 14631 8 9472 0 0 8315986
9661275 0 2181 34757 0 -2999999 0 0 -6636422
9661290 0 2181 54886 0 -2999972 0 0 -6636288
9661303 0 2181 75017 0 -2999897 0 0 -6635915
9661306 0 2181 95146 0 -2999774 0 0 -6635304
9661309 0 2181 115275 16 -2999606 0 0 -6634469
9661306 0 2181 135404 16 -2999424 0 0 -6633565
9661307 0 2181 155533 16 -2999243 0 0 -6632666
9661295 0 2181 175662 16 -2999061 0 0 -6631762
9661300 0 2181 195789 16 -2998879 0 0 -6630858
9661302 0 2181 215918 16 -2998697 0 0 -14945939
9661297 0 2181 236049 16 -2998515 0 0 7372
9661292 0 2181 256178 16 -2998333 0 0 8142
9661287 0 2181 276305 16 -2998152 0 0 8669
9661288 0 2181 296434 16 -2997970 0 0 8962
9661283 0 2181 316565 16 -2997788 0 0 9032
9661280 0 2181 336694 16 -2997606 0 0 9032
9661287 0 2181 356821 16 -2997424 0 0 9037
9661281 0 2181 376950 16 -2997242 0 0 9037
9661278 0 2181 397081 16 -2997061 0 0 9032
9661287 0 2181 417210 16 -2996879 0 0 9032
9661290 0 2181 437337 16 -2996697 0 0 9032
9661286 0 2181 457466 16 -2996515 0 0 9032
9661289 0 2181 477597 16 -2996333 0 0 9037
9661298 0 2181 497726 16 -2996152 0 0 9032
9661300 0 2181 517855 16 -2995970 0 0 9032
9661295 0 2181 537982 16 -2995788 0 0 9032
9661295 0 2181 558110 16 -2995606 0 0 9032
9661293 0 2181 578242 16 -2995424 0 0 9032
9661290 0 2181 598371 16 -2995242 0 0 9037
9661295 0 2181 618500 16 -2995060 0 0 9037
9661288 0 2181 638627 16 -2994879 0 0 9032
9661292 0 2181 658758 16 -2994697 0 0 9032
9661295 0 2181 678889 16 -2994515 0 0 9032
9661301 0 2181 699017 16 -2994333 0 0 9037
9661296 0 2181 719145 16 -2994151 0 0 9037
9661290 0 2181 739274 16 -2993970 0 0 9032
9661282 0 2181 759401 16 -2993788 0 0 9032
9661273 0 2181 779532 16 -2993606 0 0 9032
9661272 0 2181 799662 16 -2993424 0 0 9032
9661269 0 2181 819791 16 -2993242 0 0 9032
9661269 0 2181 839919 16 -2993060 0 0 9037
9661271 0 2181 860047 16 -2992879 0 0 9032
9661266 0 2181 880177 16 -2992697 0 0 9032
9661273 0 2181 900306 16 -2992515 0 0 9032
9661274 0 2181 920434 16 -2992333 0 0 9032
9661274 0 2181 940563 16 -2992151 0 0 9037
9661281 0 2181 960692 16 -2991969 0 0 9037
9661276 0 2181 980821 16 -2991788 0 0 9032
9661276 0 2182 950 16 -2991606 0 0 9032
9661283 0 2182 21079 16 -2991424 0 0 9032
9661272 0 2182 41208 16 -2991242 0 0 9032
9661277 0 2182 61337 16 -2991060 0 0 9037
9661283 0 2182 81466 16 -2990878 0 0 9037
9661274 0 2182 101595 16 -2990697 0 0 9032
9661280 0 2182 121724 16 -2990515 0 0 9032
9661277 0 2182 141853 16 -2990333 0 0 9032
9661270 0 2182 161982 16 -2990151 0 0 9032
9661266 0 2182 182111 16 -2989969 0 0 9037
9661246 0 2182 202240 16 -2989787 0 0 9037
9661243 0 2182 222369 16 -2989606 0 0 9032
9661244 0 2182 242498 16 -2989424 0 0 9032
9661238 0 2182 262627 16 -2989242 0 0 9032
9661221 0 2182 282756 16 -2989060 0 0 9032
9661214 0 2182 302885 16 -2988878 0 0 9037
9661213 0 2182 323014 16 -2988696 0 0 9037
9661205 0 2182 343143 16 -2988515 0 0 9032
9661193 0 2182 363272 16 -2988333 0 0 9032
9661189 0 2182 383401 16 -2988151 0 0 9032
9661182 0 2182 403530 16 -2987969 0 0 9032
9661166 0 2182 423659 16 -2987787 0 0 9037
9661161 0 2182 443788 16 -2987606 0 0 9032
9661152 0 2182 463919 16 -2987424 0 0 9032
9661134 0 2182 484047 16 -2987242 0 0 9032
9661145 0 2182 504176 16 -2987060 0 0 9032
9661141 0 2182 524305 16 -2986878 0 0 9032
9661138 0 2182 544435 16 -2986696 0 0 9037
9661140 0 2182 564562 16 -2986515 0 0 9032
9661123 0 2182 584691 16 -2986333 0 0 9032
9661119 0 2182 604821 16 -2986151 0 0 9032
9661108 0 2182 624949 16 -2985969 0 0 9032
9661104 0 2182 645081 16 -2985787 0 0 9037
9661098 0 2182 665207 16 -2985605 0 0 9037
9661090 0 2182 685336 16 -2985424 0 0 9032
9661088 0 2182 705465 16 -2985242 0 0 9032
9661079 0 2182 725594 16 -2985060 0 0 9032
9661073 0 2182 745723 16 -2984878 0 0 9032
9661075 0 2182 765851 16 -2984696 0 0 9037
9661060 0 2182 785980 16 -2984514 0 0 9037
9661059 0 2182 806109 16 -2984333 0 0 9032
9661058 0 2182 826239 16 -2984151 0 0 9032
9661065 0 2182 846368 16 -2983969 0 0 9032
9661052 0 2182 866496 16 -2983787 0 0 9032
9661056 0 2182 886625 16 -2983605 0 0 9037
9661058 0 2182 906754 16 -2983423 0 0 9037
9661060 0 2182 926884 16 -2983242 0 0 9032
9661061 0 2182 947012 16 -2983060 0 0 9032
9661061 0 2182 967141 16 -2982878 0 0 9032
9661063 0 2182 987270 16 -2982696 0 0 9032
9661060 0 2183 7400 16 -2982514 0 0 9037
9661047 0 2183 27529 16 -2982332 0 0 9037
9661051 0 2183 47658 16 -2982151 0 0 9032
9661045 0 2183 67786 16 -2981969 0 0 9032
9661044 0 2183 87915 16 -2981787 0 0 9032
9661039 0 2183 108044 16 -2981605 0 0 9032
9661042 0 2183 128174 16 -2981423 0 0 9037
9661050 0 2183 148303 16 -2981241 0 0 9037
9661043 0 2183 168431 16 -2981060 0 0 9032
9661035 0 2183 188560 16 -2980878 0 0 9032
